wind direction,air density,humidity,turbulance intensity,above-hub height wind shear,below-hub height wind shear,relative power
42.28029,1.282049829,99.681966,0.082054069,0.294132785,0.05024477,1.12467685
45.3859,1.281736776,99.681371,0.076642166,0.335785179,0.014995726,0.816053783
49.85902,1.281440207,99.677603,0.060641277,0.136582235,0.175303845,0.928338557
63.01852,1.281323604,99.679587,0.074711275,0.085428297,0.141411707,1.311321719
63.85094,1.280971413,99.673039,0.078595921,0.155912424,0.066147157,1.002584314
64.37635,1.281082033,99.66689,0.099399266,0.058610788,0.060973462,1.226228409
60.18095,1.281995452,99.668677,0.096904362,0.072912389,0.068728474,1.190052506
56.12781,1.282093535,99.667684,0.036674679,0.011274922,0.010681352,0.547812207
46.66171,1.28440229,99.667486,0.090038067,0.032754999,0.077650968,1.712698572
45.70009,1.284898653,99.675419,0.076783977,0.219779223,0.07349491,2.954553827
46.14671,1.285412964,99.675223,0.083627765,0.15232848,0.027378835,2.612117984
49.14788,1.287078569,99.672843,0.08268644,0.062630366,0.101866925,1.765582934
64.05622,1.287293694,99.676808,0.075812456,0.016635484,0.013702725,3.484776416
67.50838,1.288993377,99.679387,0.071974798,0.085023157,0.023327564,4.828064887
63.87728,1.290247466,99.681172,0.061492532,0.011881473,0.043833643,4.704084833
84.38744,1.294413702,99.691491,0.071829581,0.009350973,0.031336365,2.501257074
80.0513,1.295545083,99.690497,0.042054744,0.008501592,0.03322492,3.061973189
95.45245,1.299305448,99.696051,0.096651602,0.094696296,0.001010269,4.87877725
93.70492,1.300538489,99.697242,0.118698818,0.086763414,0.009377013,5.45373588
94.1951,1.301208624,99.69605,0.123556169,0.126037566,0.015523649,5.368619642
94.43064,1.301361816,99.698429,0.138136332,0.042659462,0.002746407,5.905081073
94.36899,1.301507684,99.697042,0.119330505,0.10781254,0.013426165,4.603175355
91.79998,1.302119188,99.694463,0.092458323,0.060793796,0.057101528,3.717187385
92.84211,1.301482842,99.45563,0.107660601,0.01426121,0.019578295,3.641987208
92.62291,1.301084312,95.608498,0.100920996,0.019224303,0.012138788,4.567078082
95.34495,1.301125879,89.98141,0.166452902,0.168706562,0.016730922,3.969590728
94.04841,1.301805667,85.694892,0.114168441,0.053655454,0.028366387,4.019343412
108.8378,1.303428265,82.123092,0.177580578,0.582993164,0.012455069,2.897802423
253.6241,1.291309313,97.117474,0.04159983,0.166838321,0.131092562,2.378759709
255.1862,1.291164969,97.286682,0.036390804,0.18043571,0.156962596,2.413496373
256.2358,1.285033992,99.674031,0.029003642,0.197004833,0.017037715,1.607122018
260.6375,1.284793382,99.673239,0.038046921,0.178263001,0.121317658,1.26687775
264.4259,1.284455953,99.678992,0.044648534,0.19669048,0.236512238,1.124806493
264.7541,1.284388366,99.676214,0.029108683,0.099481127,0.297702631,1.317236436
265.4587,1.284899512,99.674032,0.044504803,0.060993528,0.222299287,1.429686178
266.3375,1.285110135,99.671652,0.035867582,0.106274121,0.134378974,1.389609913
271.9689,1.284714953,99.67165,0.03580825,0.062259641,0.196265327,1.730586296
298.6358,1.282474455,99.668876,0.074632481,0.177458005,0.041345558,0.70719574
295.0511,1.283514195,99.665303,0.15651471,0.016798749,0.170042106,0.661962757
292.3159,1.282992012,99.667485,0.026891705,0.074215388,0.392695987,1.501575766
285.794,1.283366173,99.662725,0.043070441,0.35000476,0.402271714,1.763855832
291.7954,1.283151458,99.660543,0.03569241,0.429970898,0.481748085,2.16914869
290.1135,1.283529969,99.66471,0.052985087,0.574926706,0.446150298,2.302064748
295.3368,1.280644886,99.662726,0.034336419,0.012195942,0.439475006,2.365126214
286.1316,1.279609727,98.027387,0.068954425,0.020410441,0.187185048,3.688209575
280.0386,1.276598209,73.770836,0.098172071,0.01237858,0.042801958,1.312127832
273.8797,1.279926514,83.648933,0.05015932,0.049327647,0.185663424,3.974818361
272.7734,1.280711149,86.936671,0.02278586,0.114669621,0.240301011,4.275162164
277.0857,1.281231648,88.948115,0.027633488,0.015000763,0.201276042,4.169397591
267.2118,1.280638871,84.898645,0.030573317,0.086864107,0.187106859,3.683970422
266.7799,1.280381704,84.653066,0.043035872,0.164451763,0.157732114,3.765870113
267.0446,1.280349346,84.982754,0.036596816,0.178174192,0.174417861,3.751277278
268.0273,1.280566202,85.475103,0.037700615,0.168480767,0.187291276,3.57560212
270.2253,1.280464433,86.50661,0.036110493,0.155815682,0.25657646,4.450235281
276.059,1.280530686,87.235017,0.036889107,0.100356454,0.248107692,4.512202998
282.3677,1.280520844,87.659721,0.031602738,0.069434187,0.139066963,4.92605709
288.2685,1.280700073,88.334961,0.033166523,0.12272343,0.155776399,4.992955676
293.1909,1.281084846,88.951489,0.022977912,0.124520004,0.17984955,3.774369797
294.2077,1.281006611,89.690801,0.057939399,0.186495534,0.171111562,3.48246344
294.5036,1.281531947,91.100001,0.021422378,0.20213771,0.202768793,3.564237946
300.1489,1.28087705,91.675864,0.030578877,0.289276484,0.228047894,3.138096847
292.5296,1.28193426,92.231491,0.02825398,0.311485006,0.249633527,3.599397801
292.055,1.28188836,93.36754,0.028654961,0.32194545,0.281023057,3.514888599
291.8055,1.282004893,94.631933,0.023951996,0.280605718,0.226739579,4.119378392
289.0259,1.282696307,95.911005,0.032844507,0.219972493,0.202481707,4.464463973
288.1211,1.283328761,96.733832,0.026475525,0.260983414,0.205492158,4.061219201
289.5084,1.283370952,97.273788,0.031913884,0.245736849,0.228476112,3.766056519
292.0026,1.283032028,97.702659,0.02758992,0.226927651,0.232516793,3.602465652
295.2264,1.283092054,98.070629,0.030478565,0.21914541,0.232451122,4.102040648
301.0543,1.283012497,98.360442,0.025570119,0.177728308,0.229923601,4.15090156
304.4131,1.282801535,98.574879,0.021050579,0.124562292,0.242684038,3.867969142
304.0024,1.282503981,98.822838,0.01389237,0.167319038,0.264105326,3.937717709
302.6947,1.282492588,98.929163,0.019347636,0.156601869,0.267799743,4.196464234
299.3825,1.282772001,98.98669,0.027311255,0.195801301,0.246162303,4.006035253
301.385,1.283268493,99.103418,0.032480293,0.240407591,0.23252374,4.413389683
303.869,1.2830385,99.189025,0.055648885,0.214379331,0.261687829,4.249407932
301.9659,1.283457925,99.283843,0.042699415,0.276425317,0.258467123,4.272927837
305.3083,1.283664424,99.395721,0.035869529,0.25619224,0.266129929,5.166347729
311.9051,1.284618364,99.475466,0.059213457,0.19865223,0.217824388,5.237397148
309.9866,1.284056291,99.34137,0.051125013,0.160334727,0.208406883,5.339243579
311.2107,1.283757442,98.64768,0.042005001,0.161829315,0.214503558,5.359953732
304.8931,1.283215178,94.895566,0.035203003,0.225430446,0.250987471,5.772162448
306.5123,1.28245414,91.334472,0.037663748,0.160811207,0.240727544,5.991409242
308.1712,1.28081783,88.039395,0.037125211,0.144579524,0.237287926,6.261835252
305.1394,1.281376961,87.999524,0.057466025,0.189963368,0.223391543,6.441301763
309.287,1.282023926,89.808433,0.047295282,0.150918928,0.201280344,6.959303055
312.9699,1.281850388,89.487277,0.063924604,0.16264596,0.185701069,6.113567235
315.4902,1.28137975,87.567676,0.055545447,0.169699038,0.198520662,6.583861908
311.4469,1.281707171,87.595648,0.048136652,0.17499055,0.208403447,7.194049004
306.2217,1.282164727,88.67437,0.057905501,0.182643753,0.190515337,6.428241702
309.8749,1.282834448,89.30339,0.074082397,0.158362027,0.18959973,5.659106521
313.3796,1.282693043,88.972912,0.065008947,0.109103204,0.138192024,6.273897142
310.6245,1.28238876,90.404724,0.063412405,0.093427519,0.140134439,7.02237167
307.8375,1.283081371,91.853801,0.037451585,0.162978877,0.188208302,5.599108185
307.3538,1.28312473,92.686943,0.077767232,0.160487133,0.189677594,5.939854842
308.5023,1.28363467,93.31418,0.071432035,0.171742373,0.181736258,6.003247394
305.4994,1.284294716,94.408966,0.053339056,0.166537153,0.170135264,6.29545724
305.0595,1.284203408,95.629719,0.037251339,0.179389385,0.195672432,6.755449569
302.7172,1.284358936,96.294848,0.039552029,0.200905439,0.19655914,7.109793574
305.7134,1.284230084,96.735221,0.039591607,0.194675258,0.188366779,6.868773116
309.1214,1.285228668,97.07582,0.040780794,0.167600164,0.202927557,7.111900415
309.6107,1.28452256,97.369398,0.050092776,0.166899728,0.187914384,7.022743048
310.1947,1.285207448,97.499927,0.055958748,0.180020295,0.156780536,7.024816333
312.9316,1.285247957,97.603475,0.048813487,0.16240507,0.185783553,6.126857059
316.6951,1.285045637,97.642356,0.060479027,0.089248446,0.16397859,5.547802319
316.2137,1.285209002,97.662389,0.07605865,0.109155527,0.140496895,5.544177188
317.2887,1.28534239,97.685599,0.045417703,0.026172149,0.099346316,3.501641862
319.8084,1.285330579,97.751853,0.05166408,0.146269013,0.14382464,5.658524349
320.6203,1.285243975,97.855799,0.040859968,0.132663677,0.166711954,4.760597361
326.2661,1.286217511,97.929592,0.053091602,0.116599911,0.145175314,5.544353575
327.1333,1.285226848,97.98434,0.055859081,0.139498164,0.169987827,5.8489077
326.2177,1.284911071,98.130339,0.063995908,0.203797293,0.187210755,5.070533669
329.5911,1.285671135,98.319185,0.08446094,0.152784678,0.195581676,5.734458701
335.0696,1.285819568,98.454666,0.097819385,0.269299474,0.150737204,5.735522957
335.1521,1.286178022,98.497715,0.1076209,0.284550587,0.089835943,6.018653044
335.9328,1.286344607,98.583807,0.08549181,0.16834288,0.120984343,5.615336229
341.0539,1.286644737,98.675054,0.128945123,0.165677737,0.106263987,6.565524591
341.164,1.286885977,98.797843,0.12068789,0.237948266,0.052595481,8.221431587
333.8325,1.28599146,98.932732,0.109048678,0.235151713,0.132342465,7.014949068
327.6657,1.285627714,99.053538,0.065560606,0.141471604,0.194082027,4.238568811
330.6873,1.286314249,99.120984,0.082830431,0.183563499,0.171892167,5.978115801
324.3292,1.285982537,99.246551,0.057081507,0.282160267,0.216878614,3.204899292
321.0805,1.286125117,99.42746,0.033614007,0.195046741,0.221929534,2.700458799
326.943,1.286608559,99.496495,0.045793923,0.144608341,0.192626227,4.548830572
323.2995,1.286467316,99.518117,0.027553292,0.216692436,0.220906402,3.33541757
321.7661,1.286841914,99.57108,0.053152573,0.247499823,0.227123142,2.829282344
322.1369,1.287032057,99.666296,0.047125312,0.272270314,0.217646421,3.134591733
326.0981,1.28680122,99.67661,0.046344549,0.115724389,0.175141674,5.588974226
326.5246,1.287482011,99.671057,0.04606808,0.150632117,0.165522081,5.70810037
324.7684,1.287833547,99.621068,0.044210812,0.195401767,0.16866526,3.706371846
323.893,1.287668594,99.600637,0.040651107,0.210301276,0.194210333,3.608675287
320.4435,1.287912328,99.67562,0.03892903,0.213418156,0.162347849,3.901977517
319.5499,1.287762544,99.6778,0.036008728,0.191018766,0.184926968,3.959127056
319.2994,1.28684623,99.67522,0.042039905,0.20138182,0.189260753,4.103449151
321.2602,1.287064969,99.677206,0.043355544,0.17846708,0.192346036,3.727440466
324.5398,1.28781459,99.683156,0.032660671,0.181237376,0.192219543,4.64323107
327.8165,1.287185269,99.678595,0.058998244,0.174257586,0.157919363,6.952662988
332.9787,1.287890768,99.677602,0.09609984,0.13833037,0.108001725,8.101767785
335.4581,1.28805449,99.678793,0.071973684,0.260050259,0.047633179,8.213892412
338.7124,1.28770798,99.682363,0.103489506,0.221614471,0.08691076,7.695264688
346.8334,1.288349964,99.680976,0.152694365,0.191796753,0.076204909,7.951972064
347.4732,1.291057958,99.680578,0.178117972,0.422509702,0.139478392,6.543908785
346.5359,1.290775678,99.68395,0.157208216,0.483342328,0.081765154,6.562680729
342.9273,1.291715762,99.678793,0.17465909,0.232525905,0.070850075,6.514953957
345.0654,1.292260795,99.674231,0.143458101,0.24715235,0.096822618,6.43474757
347.4006,1.29128882,99.672444,0.128596054,0.437062199,0.152580248,5.119295695
348.6399,1.290891637,99.669071,0.165904283,0.510796624,0.169307164,4.889732988
348.6804,1.290670871,99.677206,0.189500655,0.532777789,0.231385663,4.950358434
345.0146,1.29063547,99.674032,0.180110841,0.241963524,0.119333308,5.43149968
338.49,1.290674827,99.671453,0.102056945,0.241852024,0.178859264,4.435196091
335.4539,1.29117261,99.671651,0.089476211,0.263555799,0.127831068,4.603515412
334.8446,1.290546305,99.673834,0.0774589,0.202040247,0.117357287,4.497889083
338.512,1.290404381,99.672642,0.119767188,0.239730574,0.101517508,5.612467846
346.0511,1.29073209,99.672643,0.121028776,0.34381447,0.078369491,7.815954173
348.9034,1.290561611,99.674428,0.153589431,0.314549221,0.169433474,4.668879034
347.2039,1.290901138,99.669669,0.188536741,0.322675537,0.157111977,4.421419113
343.2341,1.290467921,99.666494,0.123312325,0.208071146,0.071803672,4.202907616
339.5537,1.290782392,99.668082,0.120637529,0.319652992,0.212422706,4.167688678
339.8606,1.290541024,99.669666,0.1111633,0.281232336,0.206044822,4.535387172
345.883,1.290364832,99.668478,0.148281761,0.333779597,0.113908887,4.165111295
343.0727,1.290468314,99.668875,0.146752936,0.169238136,0.158283855,3.9388616
343.5524,1.290612318,99.668677,0.117360145,0.16062064,0.127433156,4.535246565
336.3217,1.290245376,99.664313,0.097678368,0.309183272,0.083430387,5.578127622
331.6456,1.290341932,99.66947,0.091292566,0.234859327,0.178231304,4.046941429
327.585,1.290544474,99.66709,0.053945724,0.143018655,0.253533701,2.665690359
328.5666,1.290603749,99.66709,0.059515151,0.179164545,0.221620977,3.155542577
330.7808,1.290497224,99.666494,0.060474991,0.150027262,0.180589682,3.869364375
329.105,1.290725693,99.668872,0.077453907,0.145127026,0.229754972,2.464949275
330.7499,1.290611109,99.663917,0.075190727,0.086026654,0.167897635,3.464076834
330.624,1.291402518,99.668478,0.055256159,0.092233455,0.140199141,4.350464733
329.8145,1.290952306,99.664115,0.060459871,0.08237972,0.172284274,4.412325472
327.8319,1.291046616,99.662923,0.053835542,0.076489849,0.246852578,3.012828894
328.3395,1.291286426,99.667089,0.057449458,0.104797466,0.238522954,3.214641478
329.4692,1.291245121,99.668478,0.066652444,0.0578976,0.173742428,3.398521861
328.0338,1.291060899,99.668875,0.045551995,0.044511947,0.140662953,2.82965032
324.6699,1.291991534,99.665503,0.029161071,0.141627544,0.228461738,1.528619911
327.713,1.292000672,99.666893,0.054699954,0.103576925,0.249060474,2.029526437
331.6217,1.292184575,99.667487,0.064549162,0.208286993,0.197127005,3.038118703
332.5293,1.29168845,99.666098,0.084916497,0.115311371,0.1412554,4.533494109
334.6791,1.291703097,99.662727,0.091471645,0.203483266,0.099750154,4.401602529
334.0543,1.291858649,99.664314,0.063493149,0.235572223,0.141887059,4.282193025
333.7738,1.291826062,99.662725,0.095061231,0.175722641,0.172638218,4.270111427
332.1548,1.292040806,99.661536,0.083770843,0.220687911,0.183868197,4.170269686
331.1347,1.291858029,99.660742,0.064157998,0.079290491,0.206008584,3.31359665
329.8217,1.291676299,98.320575,0.048338007,0.050505069,0.190846208,2.952532006
330.7433,1.292080196,96.412876,0.064459262,0.11868599,0.140746092,2.796590285
329.4466,1.291360537,95.395845,0.050409229,0.140373524,0.168825057,2.503346013
330.2106,1.290425177,94.262178,0.081577093,0.047256601,0.24042409,1.999569002
331.4497,1.290620162,94.217942,0.079098209,0.132044409,0.166400921,2.216366866
327.9315,1.290671309,94.093366,0.119706988,0.089584036,0.217946258,1.530618387
328.899,1.29094943,94.236784,0.065917593,0.154635431,0.198364678,2.074501934
324.1109,1.291777605,94.497241,0.038622191,0.030099624,0.28703681,1.37958662
323.0235,1.291873387,94.80848,0.078745727,0.128110939,0.381038615,1.170597284
331.4247,1.291659986,95.20184,0.065291641,0.133180415,0.222356856,1.302124796
329.0582,1.291563095,95.15106,0.105689945,0.061664772,0.191742472,1.50573138
326.6393,1.291533315,95.109997,0.040090614,0.05718402,0.253684339,1.566394576
323.7408,1.29175378,95.320269,0.044174086,0.010384299,0.295509675,1.207702994
333.7049,1.291973287,95.484316,0.092259083,0.056035995,0.267220277,1.257012713
333.5526,1.291636341,95.257783,0.074099004,0.13911951,0.222133764,1.355474542
335.1773,1.291669616,95.178236,0.064869207,0.263507068,0.110077257,1.780630736
335.7562,1.291789578,94.888222,0.09075075,0.063614142,0.11439438,1.433911842
335.1366,1.291589658,94.646215,0.061558453,0.03780625,0.129649763,1.155371651
335.9911,1.291875492,94.357592,0.08609301,0.149623575,0.089569927,0.701429441
332.5833,1.291292559,94.166961,0.07722673,0.030471316,0.138038068,0.445275854
220.9207,1.288202309,79.129925,0.040173787,0.05094188,0.047487627,1.282149003
221.8582,1.288002467,79.391969,0.023321386,0.20369906,0.092038966,1.223999874
222.2543,1.288814209,79.098189,0.034817926,0.156712994,0.176441778,1.23750531
223.5061,1.288833963,79.322938,0.016818484,0.207800615,0.277932233,1.156244349
221.5927,1.289666207,77.526525,0.034204607,0.069318908,0.35774076,1.383377111
221.3695,1.289110078,73.641302,0.017535679,0.007290121,0.413879352,1.613803258
220.8147,1.289050028,72.340609,0.0185632,0.048543541,0.300885664,1.911481925
220.6096,1.288983281,73.767464,0.025108562,0.134494153,0.246315425,2.204765798
221.0554,1.289007833,75.756493,0.038251666,0.124030846,0.325508352,2.643921969
226.6462,1.288970187,95.751519,0.01259007,0.00232164,0.220292089,2.681249543
228.0558,1.288860775,95.793175,0.012824057,0.0211421,0.203115567,2.929743085
228.7015,1.288443363,95.79972,0.010778637,0.092327457,0.191076797,2.944079173
228.3848,1.288233946,95.610875,0.012208514,0.133264373,0.206790075,2.814264695
225.9967,1.288223068,95.405763,0.027074725,0.156298699,0.242189355,3.181813049
226.8488,1.288197901,94.762259,0.014530284,0.201068335,0.227664924,3.315143634
229.4729,1.287661425,92.880349,0.013486067,0.234204762,0.258077465,3.37973281
236.3267,1.286722897,95.34308,0.02568342,0.34531006,0.267711918,5.869716652
236.7999,1.28657866,95.119122,0.026440766,0.350768159,0.270398511,6.152956836
236.1399,1.284190055,93.590902,0.019420804,0.256024598,0.276250482,6.107617527
256.5481,1.276890266,90.13911,0.034800124,0.295940224,0.222748473,4.95266484
264.0273,1.276033871,90.120069,0.044276608,0.256659482,0.232618494,4.656354913
270.375,1.275012532,89.419831,0.036790937,0.193957511,0.240419986,6.485117766
277.9751,1.274683185,87.881496,0.023434073,0.051462308,0.186160258,7.159150642
281.5934,1.274500229,87.250292,0.027256855,0.015096728,0.148846844,7.240582687
282.372,1.275292212,87.619253,0.023301891,0.058955317,0.163529659,6.854849484
283.9629,1.276365782,87.585927,0.026130649,0.107468524,0.181877716,6.364702944
284.5361,1.277126013,87.929697,0.021801942,0.148744691,0.197600512,5.544471962
287.6504,1.278462894,88.05586,0.021492766,0.206541985,0.230821573,5.628381533
290.4754,1.278681001,88.080654,0.025854906,0.190335196,0.262209726,5.163803287
293.086,1.278904634,88.640051,0.024816743,0.213124544,0.240058338,5.159762886
294.112,1.279764394,89.315096,0.023131822,0.222897109,0.265097147,4.834673373
293.1271,1.280053211,90.036952,0.028761934,0.246323457,0.286879345,4.291377988
292.8249,1.280388749,90.658924,0.026798378,0.200153247,0.270651219,3.824298348
292.6795,1.280151194,91.114087,0.015774377,0.168930558,0.251357847,3.987638951
293.7988,1.280597708,91.343795,0.022764196,0.236706352,0.243647696,4.293000892
287.5564,1.280413859,91.44179,0.027747017,0.237166436,0.242966976,5.20031956
288.0674,1.28041652,91.488605,0.026991355,0.240054823,0.235133963,5.39864494
290.1545,1.2807637,91.928186,0.026427055,0.285520811,0.24484189,5.146151207
289.0065,1.280846786,92.095014,0.031624786,0.327595788,0.242104839,4.577879823
289.6616,1.280957168,91.792502,0.030949562,0.284923018,0.264502596,4.795547826
288.1298,1.280862506,91.014112,0.028131513,0.310584592,0.241372974,5.334788392
285.3541,1.280075096,90.918297,0.025562759,0.283164928,0.254099512,5.120518842
285.0796,1.280055133,90.712792,0.026953848,0.257914901,0.27757731,5.527043795
284.504,1.280183513,90.712788,0.021686451,0.240252614,0.255979852,5.897938672
284.7516,1.280313709,90.852442,0.022629288,0.245039857,0.258766336,5.800338723
285.6553,1.279684516,90.767937,0.020267125,0.252610649,0.250960918,5.720482633
285.9797,1.279669517,90.351961,0.018245308,0.237974776,0.247247273,5.484313096
288.4372,1.278892361,90.205166,0.022827623,0.273818033,0.26829987,5.592445525
287.3528,1.278642302,90.098248,0.025417639,0.284225642,0.259135955,6.18127213
286.9371,1.278695568,90.009181,0.02122775,0.252970964,0.26884916,5.868178704
288.2828,1.278638054,90.06175,0.02199205,0.251567612,0.270609544,5.868165369
287.999,1.278663525,90.280749,0.026037945,0.272163254,0.24662742,6.118782979
287.392,1.278542452,89.911981,0.031104011,0.290093102,0.245839126,6.012667897
287.7829,1.277663272,89.426378,0.036157589,0.312981843,0.25324785,6.040778725
290.5262,1.277793488,89.362304,0.041513428,0.262474132,0.241514925,6.042066119
292.1603,1.27782454,89.1564,0.037971082,0.304197498,0.247518205,5.793913763
291.5962,1.277876741,89.141523,0.038958842,0.344788776,0.25324261,5.755202978
292.2342,1.277156539,89.264114,0.059513741,0.34241158,0.280661091,5.829514733
291.9562,1.276089464,88.224672,0.026887793,0.299106148,0.243137285,6.348624073
293.4947,1.276519874,89.076655,0.032222159,0.25796048,0.233570282,6.456869838
294.3201,1.277075508,91.485232,0.031230488,0.24234037,0.224024529,6.631940852
294.6759,1.277922353,94.002317,0.027522101,0.25554136,0.204366514,6.400230044
292.317,1.278559792,95.828482,0.023015908,0.260907077,0.232163526,5.807885237
289.2177,1.278130094,96.872689,0.02698818,0.267314234,0.22559628,6.498254036
286.1571,1.278048787,97.489613,0.028881086,0.252148291,0.25061878,6.283779872
287.2566,1.278506583,97.833581,0.055392853,0.269160254,0.231813638,6.559179291
284.5527,1.278780119,98.051587,0.035560598,0.268176529,0.242404017,6.374170045
282.7668,1.278049895,98.243207,0.026822544,0.309960148,0.263852751,6.519119451
283.7818,1.277479884,98.091854,0.024379593,0.252064128,0.249828294,6.636201856
284.126,1.276820555,95.87629,0.02651912,0.266620584,0.270649756,6.633956162
284.0263,1.275591597,92.096801,0.023552617,0.225718147,0.244150751,6.76427292
284.71,1.274757874,91.274569,0.024608558,0.216470762,0.243765182,6.947597427
284.972,1.274929092,91.384265,0.022547512,0.209887206,0.235865363,7.046000818
288.1589,1.275250178,91.786155,0.031561766,0.275046566,0.230668448,6.714806986
290.8673,1.275088592,92.173961,0.024328026,0.284873901,0.260197401,5.996447693
291.7622,1.274565036,92.192808,0.031455484,0.314914888,0.253892307,5.887999889
292.9141,1.274915085,92.377686,0.037929321,0.351692927,0.260583172,6.342765494
295.9083,1.274432979,92.457829,0.032600447,0.313370397,0.254004808,7.174499592
295.7986,1.27418339,92.27533,0.034734798,0.328396911,0.243444761,7.441403775
296.9794,1.274198097,92.636955,0.036293261,0.324737274,0.255259411,7.235928842
297.3448,1.273714132,92.403674,0.029729999,0.319106435,0.24056086,7.266522058
298.4294,1.27354522,92.541142,0.030572759,0.304039819,0.262863165,6.853633329
298.6757,1.273516046,92.451481,0.035093487,0.311414445,0.239329787,7.018804759
296.8341,1.273361946,92.440372,0.03355376,0.309885144,0.252311649,7.466797671
296.2308,1.273127223,92.404268,0.0308136,0.285200024,0.249553439,7.521368335
294.9696,1.27321828,92.270169,0.031687045,0.279286733,0.253634096,6.960793945
295.9754,1.273564667,92.471515,0.052129375,0.285421929,0.238108109,6.869607684
297.339,1.273395556,92.179916,0.036262234,0.276281782,0.222088907,7.314846964
299.5726,1.273520373,92.138457,0.035888239,0.263737173,0.222224993,6.846479494
301.3666,1.27335829,91.82345,0.02580045,0.268446217,0.222836299,7.247208549
299.6927,1.272850794,90.744133,0.035536104,0.264151266,0.218863921,6.97060814
297.9626,1.273656374,91.285875,0.032373051,0.277455471,0.227366006,7.078617652
297.7361,1.273741596,91.742318,0.03486695,0.27714556,0.234016774,6.900434422
298.4748,1.273711365,91.618139,0.033079992,0.293100704,0.227757147,6.925836457
297.7273,1.273881876,91.858757,0.027270166,0.321869664,0.238594323,6.958803723
297.476,1.273583103,91.399738,0.030552657,0.317800794,0.253187015,6.922553432
298.3626,1.273548364,91.347764,0.031822099,0.281613443,0.238423624,6.934127386
298.0645,1.273656302,91.332889,0.030716378,0.273642864,0.238415056,6.791562905
298.5691,1.273706685,91.346772,0.030532913,0.265807857,0.237509966,6.821259116
299.643,1.273694304,91.170225,0.034005919,0.303067179,0.24668245,6.664339222
300.804,1.273500114,90.825064,0.034731822,0.272084482,0.24150959,6.62636621
302.1444,1.273865352,90.962533,0.029934853,0.276919472,0.238782548,7.021865863
302.6285,1.273912201,90.956384,0.03511069,0.279132466,0.245064263,7.014462577
303.0165,1.273980887,90.886362,0.026977544,0.29390035,0.241687027,6.828633094
304.585,1.273915799,90.929406,0.028226881,0.291741765,0.255152525,7.005926306
305.7384,1.273889892,90.737784,0.029447458,0.318238291,0.252119758,7.145536824
307.0802,1.273807256,90.714179,0.026148412,0.292037516,0.258995011,7.048646776
307.8364,1.273520916,90.432696,0.026274873,0.256524461,0.258748833,6.887204144
307.5896,1.274139679,90.093884,0.028105533,0.262880454,0.251248661,6.857442671
307.8855,1.273764269,90.281737,0.029026972,0.26694431,0.255963338,6.38534563
308.9319,1.273831948,89.966334,0.02909299,0.266568265,0.230567508,6.76587953
308.8596,1.273329386,89.871316,0.030895786,0.288524889,0.244579083,6.798328408
307.8498,1.273497643,90.001839,0.025395641,0.260647074,0.26162969,6.166850529
307.9984,1.273841807,90.181761,0.026795516,0.278589096,0.257610033,6.319932959
309.7102,1.273851695,90.36902,0.02884925,0.312239409,0.264204425,6.328192347
310.2144,1.273810149,90.391635,0.03210438,0.278904397,0.265454219,6.345967575
309.3906,1.274900041,90.648916,0.035907632,0.283456251,0.241854887,6.177722896
308.3991,1.275130025,91.015497,0.031572616,0.289933899,0.246034808,6.102886796
309.2095,1.275506994,91.304123,0.029354171,0.275336418,0.262407982,6.328529456
309.2105,1.274329171,91.390214,0.024608506,0.207991567,0.253084277,5.507746242
309.9774,1.274689776,91.370775,0.032342117,0.231732062,0.246313645,5.693224891
312.5511,1.274816406,91.654639,0.024811841,0.227189045,0.247087609,5.557603735
314.3993,1.275279199,92.069423,0.032620869,0.246442703,0.251230122,5.204891393
317.9579,1.275577959,92.467546,0.039685154,0.242618065,0.23061595,4.166394646
320.5168,1.275547285,92.802589,0.034158008,0.246934735,0.236445154,3.677358611
320.5427,1.275552228,93.03091,0.034760872,0.12406639,0.259945809,3.201409049
318.6964,1.274684184,92.845042,0.038775581,0.004221334,0.297102948,3.88211301
319.521,1.27263668,88.076489,0.042717822,0.030188055,0.277220081,4.157775182
318.0467,1.272341093,82.942744,0.073033367,0.154699967,0.259534398,4.883499204
311.2757,1.273830674,85.970224,0.028855501,0.233015429,0.245832305,6.288120634
317.3335,1.275358989,90.475147,0.032031074,0.260782217,0.263917834,4.518399059
321.2863,1.275894521,91.872247,0.033962915,0.251422169,0.242964227,4.496598633
322.9746,1.27585398,92.294174,0.037706057,0.239592358,0.236494186,4.575392714
324.5991,1.276100576,92.278899,0.044499199,0.252272902,0.229944694,4.080024305
325.245,1.275773801,91.626074,0.043737743,0.165599056,0.290756342,4.184118519
323.4425,1.275230912,90.344025,0.038853542,0.237689379,0.259868296,4.177964253
320.8875,1.275616593,90.222028,0.024624042,0.29476655,0.272933663,4.108327141
321.082,1.275652868,90.240281,0.038564434,0.293457404,0.27712279,3.949847912
324.2116,1.275982968,90.163908,0.047045272,0.241217561,0.280650024,3.938382795
321.2613,1.276071945,89.169495,0.033240668,0.229480237,0.264346535,4.221042612
316.7903,1.276019876,89.548771,0.019838605,0.262186361,0.272577826,4.469561534
318.453,1.275337468,89.406145,0.015650786,0.240500399,0.288205265,4.370548757
315.7089,1.274976383,88.379395,0.0239136,0.256654688,0.306145256,5.044643
314.772,1.274987837,88.004483,0.031611754,0.251011155,0.302209047,5.267585545
315.4585,1.275644229,87.588902,0.041465044,0.216745291,0.250595512,4.86875284
