,Method,Metric,Train,Test,Threshold,Rep
69,dss,crps,113.04,108.21,0.8,7
70,dss,dss,131.63,115.85,0.8,7
71,dss,is1,821.33,804.79,0.8,7
72,is1,sse,187.43,225.28,0.8,7
73,is1,crps,99.91,106.5,0.8,7
74,is1,dss,187.18,223.56,0.8,7
75,is1,is1,764.33,768.04,0.8,7
76,sse,sse,187.43,225.28,0.8,7
77,sse,crps,99.91,106.5,0.8,7
78,sse,dss,187.18,223.56,0.8,7
79,sse,is1,764.33,768.04,0.8,7
0,crps,sse,101.29,55.22,0.0,8
1,crps,crps,65.41,45.78,0.0,8
2,crps,dss,-55.69,-176.08,0.0,8
3,crps,is1,722.53,667.39,0.0,8
4,dss,sse,112.94,55.59,0.0,8
5,dss,crps,69.53,47.07,0.0,8
6,dss,dss,-23.66,-175.05,0.0,8
7,dss,is1,733.07,675.06,0.0,8
8,is1,sse,103.09,56.28,0.0,8
9,is1,crps,65.07,46.72,0.0,8
10,is1,dss,-49.87,-165.69,0.0,8
11,is1,is1,722.22,666.83,0.0,8
12,sse,sse,101.44,54.69,0.0,8
13,sse,crps,64.18,46.22,0.0,8
14,sse,dss,-59.27,-165.27,0.0,8
15,sse,is1,719.17,668.91,0.0,8
16,crps,sse,111.96,60.61,0.1,8
17,crps,crps,66.31,48.68,0.1,8
18,crps,dss,-0.95,-108.36,0.1,8
19,crps,is1,728.35,673.1,0.1,8
20,dss,sse,112.95,55.74,0.1,8
21,dss,crps,68.65,47.78,0.1,8
22,dss,dss,-31.33,-168.73,0.1,8
23,dss,is1,732.55,675.64,0.1,8
24,is1,sse,111.96,60.61,0.1,8
25,is1,crps,66.31,48.68,0.1,8
26,is1,dss,-0.95,-108.36,0.1,8
27,is1,is1,728.35,673.1,0.1,8
28,sse,sse,111.96,60.61,0.1,8
29,sse,crps,66.31,48.68,0.1,8
30,sse,dss,-0.95,-108.36,0.1,8
31,sse,is1,728.35,673.1,0.1,8
32,crps,sse,213.49,161.32,0.3,8
33,crps,crps,106.17,90.8,0.3,8
34,crps,dss,110.77,44.17,0.3,8
35,crps,is1,789.29,760.9,0.3,8
36,dss,sse,213.49,161.32,0.3,8
37,dss,crps,106.17,90.8,0.3,8
38,dss,dss,110.77,44.17,0.3,8
39,dss,is1,789.29,760.9,0.3,8
40,is1,sse,213.49,161.32,0.3,8
41,is1,crps,106.17,90.8,0.3,8
42,is1,dss,110.77,44.17,0.3,8
43,is1,is1,789.29,760.9,0.3,8
44,sse,sse,213.49,161.32,0.3,8
45,sse,crps,106.17,90.8,0.3,8
46,sse,dss,110.77,44.17,0.3,8
47,sse,is1,789.29,760.9,0.3,8
48,crps,sse,213.49,161.32,0.5,8
49,crps,crps,106.17,90.8,0.5,8
50,crps,dss,110.77,44.17,0.5,8
51,crps,is1,789.29,760.9,0.5,8
52,dss,sse,213.49,161.32,0.5,8
53,dss,crps,106.17,90.8,0.5,8
54,dss,dss,110.77,44.17,0.5,8
55,dss,is1,789.29,760.9,0.5,8
56,is1,sse,213.49,161.32,0.5,8
57,is1,crps,106.17,90.8,0.5,8
58,is1,dss,110.77,44.17,0.5,8
59,is1,is1,789.29,760.9,0.5,8
60,sse,sse,213.49,161.32,0.5,8
61,sse,crps,106.17,90.8,0.5,8
62,sse,dss,110.77,44.17,0.5,8
63,sse,is1,789.29,760.9,0.5,8
64,crps,sse,213.49,161.32,0.8,8
65,crps,crps,106.17,90.8,0.8,8
66,crps,dss,110.77,44.17,0.8,8
67,crps,is1,789.29,760.9,0.8,8
68,dss,sse,213.49,161.32,0.8,8
69,dss,crps,106.17,90.8,0.8,8
70,dss,dss,110.77,44.17,0.8,8
71,dss,is1,789.29,760.9,0.8,8
72,is1,sse,213.49,161.32,0.8,8
73,is1,crps,106.17,90.8,0.8,8
74,is1,dss,110.77,44.17,0.8,8
75,is1,is1,789.29,760.9,0.8,8
76,sse,sse,213.49,161.32,0.8,8
77,sse,crps,106.17,90.8,0.8,8
78,sse,dss,110.77,44.17,0.8,8
79,sse,is1,789.29,760.9,0.8,8
0,crps,sse,72.62,62.03,0.0,9
1,crps,crps,56.06,48.93,0.0,9
2,crps,dss,-89.51,-129.08,0.0,9
3,crps,is1,680.73,674.4,0.0,9
4,dss,sse,96.62,69.4,0.0,9
5,dss,crps,65.69,52.43,0.0,9
6,dss,dss,-44.92,-135.97,0.0,9
7,dss,is1,720.88,694.03,0.0,9
8,is1,sse,85.45,65.96,0.0,9
9,is1,crps,61.63,50.33,0.0,9
10,is1,dss,-51.14,-118.3,0.0,9
11,is1,is1,693.2,673.84,0.0,9
12,sse,sse,72.38,61.92,0.0,9
13,sse,crps,55.95,49.06,0.0,9
14,sse,dss,-90.26,-130.16,0.0,9
15,sse,is1,684.03,673.8,0.0,9
16,crps,sse,76.9,66.52,0.1,9
17,crps,crps,55.76,51.88,0.1,9
18,crps,dss,-60.53,-97.58,0.1,9
19,crps,is1,679.19,686.4,0.1,9
20,dss,sse,96.04,70.34,0.1,9
21,dss,crps,64.82,53.39,0.1,9
22,dss,dss,-56.64,-122.55,0.1,9
23,dss,is1,717.72,698.09,0.1,9
24,is1,sse,89.5,71.55,0.1,9
25,is1,crps,60.96,53.63,0.1,9
26,is1,dss,-26.88,-79.56,0.1,9
27,is1,is1,685.43,688.07,0.1,9
28,sse,sse,76.9,66.52,0.1,9
29,sse,crps,55.76,51.88,0.1,9
30,sse,dss,-60.53,-97.58,0.1,9
31,sse,is1,679.19,686.4,0.1,9
32,crps,sse,194.13,169.77,0.3,9
33,crps,crps,101.45,92.87,0.3,9
34,crps,dss,90.44,51.52,0.3,9
35,crps,is1,776.5,766.15,0.3,9
36,dss,sse,194.13,169.77,0.3,9
37,dss,crps,101.45,92.87,0.3,9
38,dss,dss,90.44,51.52,0.3,9
39,dss,is1,776.5,766.15,0.3,9
40,is1,sse,194.13,169.77,0.3,9
41,is1,crps,101.45,92.87,0.3,9
42,is1,dss,90.44,51.52,0.3,9
43,is1,is1,776.5,766.15,0.3,9
44,sse,sse,194.13,169.77,0.3,9
45,sse,crps,101.45,92.87,0.3,9
46,sse,dss,90.44,51.52,0.3,9
47,sse,is1,776.5,766.15,0.3,9
48,crps,sse,194.13,169.77,0.5,9
49,crps,crps,101.45,92.87,0.5,9
50,crps,dss,90.44,51.52,0.5,9
51,crps,is1,776.5,766.15,0.5,9
52,dss,sse,194.13,169.77,0.5,9
53,dss,crps,101.45,92.87,0.5,9
54,dss,dss,90.44,51.52,0.5,9
55,dss,is1,776.5,766.15,0.5,9
56,is1,sse,194.13,169.77,0.5,9
57,is1,crps,101.45,92.87,0.5,9
58,is1,dss,90.44,51.52,0.5,9
59,is1,is1,776.5,766.15,0.5,9
60,sse,sse,194.13,169.77,0.5,9
61,sse,crps,101.45,92.87,0.5,9
62,sse,dss,90.44,51.52,0.5,9
63,sse,is1,776.5,766.15,0.5,9
64,crps,sse,194.13,169.77,0.8,9
65,crps,crps,101.45,92.87,0.8,9
66,crps,dss,90.44,51.52,0.8,9
67,crps,is1,776.5,766.15,0.8,9
68,dss,sse,194.13,169.77,0.8,9
69,dss,crps,101.45,92.87,0.8,9
70,dss,dss,90.44,51.52,0.8,9
71,dss,is1,776.5,766.15,0.8,9
72,is1,sse,194.13,169.77,0.8,9
73,is1,crps,101.45,92.87,0.8,9
74,is1,dss,90.44,51.52,0.8,9
75,is1,is1,776.5,766.15,0.8,9
76,sse,sse,194.13,169.77,0.8,9
77,sse,crps,101.45,92.87,0.8,9
78,sse,dss,90.44,51.52,0.8,9
79,sse,is1,776.5,766.15,0.8,9
0,crps,sse,69.05,47.14,0.0,10
1,crps,crps,55.8,45.06,0.0,10
2,crps,dss,-50.75,-149.03,0.0,10
3,crps,is1,663.75,658.9,0.0,10
4,dss,sse,87.76,51.35,0.0,10
5,dss,crps,61.98,46.87,0.0,10
6,dss,dss,-37.29,-159.51,0.0,10
7,dss,is1,698.69,672.29,0.0,10
8,is1,sse,69.74,47.27,0.0,10
9,is1,crps,56.1,45.58,0.0,10
10,is1,dss,-32.32,-140.04,0.0,10
11,is1,is1,664.02,657.95,0.0,10
12,sse,sse,69.37,46.97,0.0,10
13,sse,crps,55.76,45.54,0.0,10
14,sse,dss,-57.67,-154.74,0.0,10
15,sse,is1,665.07,659.49,0.0,10
16,crps,sse,67.44,49.69,0.1,10
17,crps,crps,54.19,47.66,0.1,10
18,crps,dss,48.83,-104.22,0.1,10
19,crps,is1,660.31,667.31,0.1,10
20,dss,sse,87.31,55.38,0.1,10
21,dss,crps,60.92,49.56,0.1,10
22,dss,dss,-68.17,-134.65,0.1,10
23,dss,is1,694.14,680.53,0.1,10
24,is1,sse,67.44,49.69,0.1,10
25,is1,crps,54.19,47.66,0.1,10
26,is1,dss,48.83,-104.22,0.1,10
27,is1,is1,660.31,667.31,0.1,10
28,sse,sse,67.44,49.69,0.1,10
29,sse,crps,54.19,47.66,0.1,10
30,sse,dss,48.83,-104.22,0.1,10
31,sse,is1,660.31,667.31,0.1,10
32,crps,sse,189.37,165.15,0.3,10
33,crps,crps,99.91,93.13,0.3,10
34,crps,dss,239.12,88.71,0.3,10
35,crps,is1,758.01,765.4,0.3,10
36,dss,sse,189.37,165.15,0.3,10
37,dss,crps,99.91,93.13,0.3,10
38,dss,dss,239.12,88.71,0.3,10
39,dss,is1,758.01,765.4,0.3,10
40,is1,sse,189.37,165.15,0.3,10
41,is1,crps,99.91,93.13,0.3,10
42,is1,dss,239.12,88.71,0.3,10
43,is1,is1,758.01,765.4,0.3,10
44,sse,sse,189.37,165.15,0.3,10
45,sse,crps,99.91,93.13,0.3,10
46,sse,dss,239.12,88.71,0.3,10
47,sse,is1,758.01,765.4,0.3,10
48,crps,sse,189.37,165.15,0.5,10
49,crps,crps,99.91,93.13,0.5,10
50,crps,dss,239.12,88.71,0.5,10
51,crps,is1,758.01,765.4,0.5,10
52,dss,sse,189.37,165.15,0.5,10
53,dss,crps,99.91,93.13,0.5,10
54,dss,dss,239.12,88.71,0.5,10
55,dss,is1,758.01,765.4,0.5,10
56,is1,sse,189.37,165.15,0.5,10
57,is1,crps,99.91,93.13,0.5,10
58,is1,dss,239.12,88.71,0.5,10
59,is1,is1,758.01,765.4,0.5,10
60,sse,sse,189.37,165.15,0.5,10
61,sse,crps,99.91,93.13,0.5,10
62,sse,dss,239.12,88.71,0.5,10
63,sse,is1,758.01,765.4,0.5,10
64,crps,sse,189.37,165.15,0.8,10
65,crps,crps,99.91,93.13,0.8,10
66,crps,dss,239.12,88.71,0.8,10
67,crps,is1,758.01,765.4,0.8,10
68,dss,sse,189.37,165.15,0.8,10
69,dss,crps,99.91,93.13,0.8,10
70,dss,dss,239.12,88.71,0.8,10
71,dss,is1,758.01,765.4,0.8,10
72,is1,sse,189.37,165.15,0.8,10
73,is1,crps,99.91,93.13,0.8,10
74,is1,dss,239.12,88.71,0.8,10
75,is1,is1,758.01,765.4,0.8,10
76,sse,sse,189.37,165.15,0.8,10
77,sse,crps,99.91,93.13,0.8,10
78,sse,dss,239.12,88.71,0.8,10
79,sse,is1,758.01,765.4,0.8,10
0,crps,sse,61.54,63.59,0.0,11
1,crps,crps,53.9,48.68,0.0,11
2,crps,dss,-121.69,-148.49,0.0,11
3,crps,is1,654.78,696.45,0.0,11
4,dss,sse,50.04,61.23,0.0,11
5,dss,crps,50.38,49.2,0.0,11
6,dss,dss,-109.74,-150.25,0.0,11
7,dss,is1,634.14,688.62,0.0,11
8,is1,sse,45.89,67.18,0.0,11
9,is1,crps,49.14,50.27,0.0,11
10,is1,dss,-107.89,-104.44,0.0,11
11,is1,is1,630.82,690.24,0.0,11
12,sse,sse,54.4,61.88,0.0,11
13,sse,crps,52.23,49.02,0.0,11
14,sse,dss,-106.78,-159.19,0.0,11
15,sse,is1,632.19,690.31,0.0,11
16,crps,sse,65.53,67.43,0.1,11
17,crps,crps,54.87,51.53,0.1,11
18,crps,dss,-75.09,-51.52,0.1,11
19,crps,is1,655.79,706.39,0.1,11
20,dss,sse,49.9,61.9,0.1,11
21,dss,crps,49.77,50.12,0.1,11
22,dss,dss,-114.48,-142.28,0.1,11
23,dss,is1,631.11,689.71,0.1,11
24,is1,sse,44.84,68.77,0.1,11
25,is1,crps,47.55,52.61,0.1,11
26,is1,dss,-91.35,-15.9,0.1,11
27,is1,is1,629.09,699.6,0.1,11
28,sse,sse,50.25,69.08,0.1,11
29,sse,crps,49.59,52.93,0.1,11
30,sse,dss,-70.91,-14.94,0.1,11
31,sse,is1,631.6,694.93,0.1,11
32,crps,sse,170.41,182.04,0.3,11
33,crps,crps,96.6,95.47,0.3,11
34,crps,dss,123.13,149.74,0.3,11
35,crps,is1,736.37,785.07,0.3,11
36,dss,sse,243.14,231.11,0.3,11
37,dss,crps,114.04,106.96,0.3,11
38,dss,dss,150.0,96.53,0.3,11
39,dss,is1,791.9,834.86,0.3,11
40,is1,sse,170.41,182.04,0.3,11
41,is1,crps,96.6,95.47,0.3,11
42,is1,dss,123.13,149.74,0.3,11
43,is1,is1,736.37,785.07,0.3,11
44,sse,sse,170.41,182.04,0.3,11
45,sse,crps,96.6,95.47,0.3,11
46,sse,dss,123.13,149.74,0.3,11
47,sse,is1,736.37,785.07,0.3,11
48,crps,sse,170.41,182.04,0.5,11
49,crps,crps,96.6,95.47,0.5,11
50,crps,dss,123.13,149.74,0.5,11
51,crps,is1,736.37,785.07,0.5,11
52,dss,sse,243.14,231.11,0.5,11
53,dss,crps,114.04,106.96,0.5,11
54,dss,dss,150.0,96.53,0.5,11
55,dss,is1,791.9,834.86,0.5,11
56,is1,sse,170.41,182.04,0.5,11
57,is1,crps,96.6,95.47,0.5,11
58,is1,dss,123.13,149.74,0.5,11
59,is1,is1,736.37,785.07,0.5,11
60,sse,sse,170.41,182.04,0.5,11
61,sse,crps,96.6,95.47,0.5,11
62,sse,dss,123.13,149.74,0.5,11
63,sse,is1,736.37,785.07,0.5,11
64,crps,sse,170.41,182.04,0.8,11
65,crps,crps,96.6,95.47,0.8,11
66,crps,dss,123.13,149.74,0.8,11
67,crps,is1,736.37,785.07,0.8,11
68,dss,sse,243.14,231.11,0.8,11
69,dss,crps,114.04,106.96,0.8,11
70,dss,dss,150.0,96.53,0.8,11
71,dss,is1,791.9,834.86,0.8,11
72,is1,sse,170.41,182.04,0.8,11
73,is1,crps,96.6,95.47,0.8,11
74,is1,dss,123.13,149.74,0.8,11
75,is1,is1,736.37,785.07,0.8,11
76,sse,sse,170.41,182.04,0.8,11
77,sse,crps,96.6,95.47,0.8,11
78,sse,dss,123.13,149.74,0.8,11
79,sse,is1,736.37,785.07,0.8,11
0,crps,sse,67.01,91.47,0.0,12
1,crps,crps,53.31,57.65,0.0,12
2,crps,dss,-121.62,-98.52,0.0,12
3,crps,is1,675.99,668.7,0.0,12
4,dss,sse,61.45,89.9,0.0,12
5,dss,crps,50.39,57.2,0.0,12
6,dss,dss,-152.25,-126.7,0.0,12
7,dss,is1,674.72,677.52,0.0,12
8,is1,sse,49.85,105.75,0.0,12
9,is1,crps,50.52,61.08,0.0,12
10,is1,dss,-71.14,-61.66,0.0,12
11,is1,is1,672.87,661.75,0.0,12
12,sse,sse,61.45,89.9,0.0,12
13,sse,crps,50.39,57.2,0.0,12
14,sse,dss,-152.25,-126.7,0.0,12
15,sse,is1,674.72,677.52,0.0,12
16,crps,sse,64.69,93.75,0.1,12
17,crps,crps,50.6,60.65,0.1,12
18,crps,dss,-128.51,-77.6,0.1,12
19,crps,is1,662.68,681.77,0.1,12
20,dss,sse,59.57,92.13,0.1,12
21,dss,crps,48.55,58.98,0.1,12
22,dss,dss,-160.26,-114.71,0.1,12
23,dss,is1,665.69,682.97,0.1,12
24,is1,sse,44.84,111.39,0.1,12
25,is1,crps,46.07,65.34,0.1,12
26,is1,dss,-30.75,45.51,0.1,12
27,is1,is1,657.76,676.02,0.1,12
28,sse,sse,59.22,92.93,0.1,12
29,sse,crps,48.27,59.79,0.1,12
30,sse,dss,-163.91,-106.76,0.1,12
31,sse,is1,661.46,685.1,0.1,12
32,crps,sse,212.98,217.73,0.3,12
33,crps,crps,103.93,107.11,0.3,12
34,crps,dss,95.08,114.23,0.3,12
35,crps,is1,801.8,791.86,0.3,12
36,dss,sse,212.98,217.73,0.3,12
37,dss,crps,103.93,107.11,0.3,12
38,dss,dss,95.08,114.23,0.3,12
39,dss,is1,801.8,791.86,0.3,12
40,is1,sse,44.84,111.39,0.3,12
41,is1,crps,46.07,65.34,0.3,12
42,is1,dss,-30.75,45.51,0.3,12
43,is1,is1,657.76,676.02,0.3,12
44,sse,sse,212.98,217.73,0.3,12
45,sse,crps,103.93,107.11,0.3,12
46,sse,dss,95.08,114.23,0.3,12
47,sse,is1,801.8,791.86,0.3,12
48,crps,sse,212.98,217.73,0.5,12
49,crps,crps,103.93,107.11,0.5,12
50,crps,dss,95.08,114.23,0.5,12
51,crps,is1,801.8,791.86,0.5,12
52,dss,sse,212.98,217.73,0.5,12
53,dss,crps,103.93,107.11,0.5,12
54,dss,dss,95.08,114.23,0.5,12
55,dss,is1,801.8,791.86,0.5,12
56,is1,sse,168.78,224.74,0.5,12
57,is1,crps,93.69,108.74,0.5,12
58,is1,dss,168.84,223.0,0.5,12
59,is1,is1,764.5,765.28,0.5,12
60,sse,sse,212.98,217.73,0.5,12
61,sse,crps,103.93,107.11,0.5,12
62,sse,dss,95.08,114.23,0.5,12
63,sse,is1,801.8,791.86,0.5,12
64,crps,sse,212.98,217.73,0.8,12
65,crps,crps,103.93,107.11,0.8,12
66,crps,dss,95.08,114.23,0.8,12
67,crps,is1,801.8,791.86,0.8,12
68,dss,sse,212.98,217.73,0.8,12
69,dss,crps,103.93,107.11,0.8,12
70,dss,dss,95.08,114.23,0.8,12
71,dss,is1,801.8,791.86,0.8,12
72,is1,sse,168.78,224.74,0.8,12
73,is1,crps,93.69,108.74,0.8,12
74,is1,dss,168.84,223.0,0.8,12
75,is1,is1,764.5,765.28,0.8,12
76,sse,sse,212.98,217.73,0.8,12
77,sse,crps,103.93,107.11,0.8,12
78,sse,dss,95.08,114.23,0.8,12
79,sse,is1,801.8,791.86,0.8,12
0,crps,sse,90.1,41.45,0.0,13
1,crps,crps,61.26,41.96,0.0,13
2,crps,dss,-10.92,-193.13,0.0,13
3,crps,is1,704.41,642.52,0.0,13
4,dss,sse,90.74,41.48,0.0,13
5,dss,crps,61.64,42.15,0.0,13
6,dss,dss,11.14,-192.57,0.0,13
7,dss,is1,709.78,643.2,0.0,13
8,is1,sse,90.51,41.45,0.0,13
9,is1,crps,61.46,42.01,0.0,13
10,is1,dss,8.82,-192.81,0.0,13
11,is1,is1,707.77,642.27,0.0,13
12,sse,sse,90.43,41.46,0.0,13
13,sse,crps,61.36,42.18,0.0,13
14,sse,dss,-3.72,-192.16,0.0,13
15,sse,is1,705.67,643.63,0.0,13
16,crps,sse,93.73,46.4,0.1,13
17,crps,crps,60.87,45.41,0.1,13
18,crps,dss,2.13,-146.84,0.1,13
19,crps,is1,705.0,657.58,0.1,13
20,dss,sse,88.22,42.89,0.1,13
21,dss,crps,60.11,43.61,0.1,13
22,dss,dss,-23.06,-182.95,0.1,13
23,dss,is1,701.45,646.01,0.1,13
24,is1,sse,88.22,42.89,0.1,13
25,is1,crps,60.11,43.61,0.1,13
26,is1,dss,-23.06,-182.95,0.1,13
27,is1,is1,701.45,646.01,0.1,13
28,sse,sse,93.73,46.4,0.1,13
29,sse,crps,60.87,45.41,0.1,13
30,sse,dss,2.13,-146.84,0.1,13
31,sse,is1,705.0,657.58,0.1,13
32,crps,sse,198.36,165.68,0.3,13
33,crps,crps,102.34,92.27,0.3,13
34,crps,dss,91.81,50.59,0.3,13
35,crps,is1,768.37,772.58,0.3,13
36,dss,sse,198.36,165.68,0.3,13
37,dss,crps,102.34,92.27,0.3,13
38,dss,dss,91.81,50.59,0.3,13
39,dss,is1,768.37,772.58,0.3,13
40,is1,sse,93.73,46.4,0.3,13
41,is1,crps,60.87,45.41,0.3,13
42,is1,dss,2.13,-146.84,0.3,13
43,is1,is1,705.0,657.58,0.3,13
44,sse,sse,198.36,165.68,0.3,13
45,sse,crps,102.34,92.27,0.3,13
46,sse,dss,91.81,50.59,0.3,13
47,sse,is1,768.37,772.58,0.3,13
48,crps,sse,198.36,165.68,0.5,13
49,crps,crps,102.34,92.27,0.5,13
50,crps,dss,91.81,50.59,0.5,13
51,crps,is1,768.37,772.58,0.5,13
52,dss,sse,198.36,165.68,0.5,13
53,dss,crps,102.34,92.27,0.5,13
54,dss,dss,91.81,50.59,0.5,13
55,dss,is1,768.37,772.58,0.5,13
56,is1,sse,198.36,165.68,0.5,13
57,is1,crps,102.34,92.27,0.5,13
58,is1,dss,91.81,50.59,0.5,13
59,is1,is1,768.37,772.58,0.5,13
60,sse,sse,198.36,165.68,0.5,13
61,sse,crps,102.34,92.27,0.5,13
62,sse,dss,91.81,50.59,0.5,13
63,sse,is1,768.37,772.58,0.5,13
64,crps,sse,198.36,165.68,0.8,13
65,crps,crps,102.34,92.27,0.8,13
66,crps,dss,91.81,50.59,0.8,13
67,crps,is1,768.37,772.58,0.8,13
68,dss,sse,198.36,165.68,0.8,13
69,dss,crps,102.34,92.27,0.8,13
70,dss,dss,91.81,50.59,0.8,13
71,dss,is1,768.37,772.58,0.8,13
72,is1,sse,198.36,165.68,0.8,13
73,is1,crps,102.34,92.27,0.8,13
74,is1,dss,91.81,50.59,0.8,13
75,is1,is1,768.37,772.58,0.8,13
76,sse,sse,198.36,165.68,0.8,13
77,sse,crps,102.34,92.27,0.8,13
78,sse,dss,91.81,50.59,0.8,13
79,sse,is1,768.37,772.58,0.8,13
0,crps,sse,118.38,81.3,0.0,14
1,crps,crps,69.89,53.42,0.0,14
2,crps,dss,-32.24,-147.75,0.0,14
3,crps,is1,748.48,645.24,0.0,14
4,dss,sse,118.38,81.3,0.0,14
5,dss,crps,69.89,53.42,0.0,14
6,dss,dss,-32.24,-147.75,0.0,14
7,dss,is1,748.48,645.24,0.0,14
8,is1,sse,124.01,107.17,0.0,14
9,is1,crps,73.62,56.39,0.0,14
10,is1,dss,247.11,-129.48,0.0,14
11,is1,is1,751.17,613.75,0.0,14
12,sse,sse,119.42,81.15,0.0,14
13,sse,crps,70.09,53.46,0.0,14
14,sse,dss,-14.32,-146.6,0.0,14
15,sse,is1,748.23,644.37,0.0,14
16,crps,sse,139.57,91.23,0.1,14
17,crps,crps,73.36,57.22,0.1,14
18,crps,dss,8.86,-89.66,0.1,14
19,crps,is1,792.1,663.02,0.1,14
20,dss,sse,118.01,82.01,0.1,14
21,dss,crps,68.42,54.71,0.1,14
22,dss,dss,-30.36,-138.91,0.1,14
23,dss,is1,740.91,648.16,0.1,14
24,is1,sse,125.5,119.08,0.1,14
25,is1,crps,71.51,61.2,0.1,14
26,is1,dss,283.5,-21.05,0.1,14
27,is1,is1,739.83,620.13,0.1,14
28,sse,sse,141.88,98.49,0.1,14
29,sse,crps,74.27,59.87,0.1,14
30,sse,dss,52.57,-33.59,0.1,14
31,sse,is1,792.01,663.8,0.1,14
32,crps,sse,215.19,200.19,0.3,14
33,crps,crps,105.52,101.82,0.3,14
34,crps,dss,94.1,100.29,0.3,14
35,crps,is1,814.5,764.56,0.3,14
36,dss,sse,215.19,200.19,0.3,14
37,dss,crps,105.52,101.82,0.3,14
38,dss,dss,94.1,100.29,0.3,14
39,dss,is1,814.5,764.56,0.3,14
40,is1,sse,125.16,120.55,0.3,14
41,is1,crps,70.84,62.64,0.3,14
42,is1,dss,271.59,-7.98,0.3,14
43,is1,is1,740.15,629.32,0.3,14
44,sse,sse,215.19,200.19,0.3,14
45,sse,crps,105.52,101.82,0.3,14
46,sse,dss,94.1,100.29,0.3,14
47,sse,is1,814.5,764.56,0.3,14
48,crps,sse,215.19,200.19,0.5,14
49,crps,crps,105.52,101.82,0.5,14
50,crps,dss,94.1,100.29,0.5,14
51,crps,is1,814.5,764.56,0.5,14
52,dss,sse,215.19,200.19,0.5,14
53,dss,crps,105.52,101.82,0.5,14
54,dss,dss,94.1,100.29,0.5,14
55,dss,is1,814.5,764.56,0.5,14
56,is1,sse,203.58,253.35,0.5,14
57,is1,crps,102.02,113.73,0.5,14
58,is1,dss,216.41,244.58,0.5,14
59,is1,is1,783.4,755.24,0.5,14
60,sse,sse,215.19,200.19,0.5,14
61,sse,crps,105.52,101.82,0.5,14
62,sse,dss,94.1,100.29,0.5,14
63,sse,is1,814.5,764.56,0.5,14
64,crps,sse,215.19,200.19,0.8,14
65,crps,crps,105.52,101.82,0.8,14
66,crps,dss,94.1,100.29,0.8,14
67,crps,is1,814.5,764.56,0.8,14
68,dss,sse,215.19,200.19,0.8,14
69,dss,crps,105.52,101.82,0.8,14
70,dss,dss,94.1,100.29,0.8,14
71,dss,is1,814.5,764.56,0.8,14
72,is1,sse,203.58,253.35,0.8,14
73,is1,crps,102.02,113.73,0.8,14
74,is1,dss,216.41,244.58,0.8,14
75,is1,is1,783.4,755.24,0.8,14
76,sse,sse,215.19,200.19,0.8,14
77,sse,crps,105.52,101.82,0.8,14
78,sse,dss,94.1,100.29,0.8,14
79,sse,is1,814.5,764.56,0.8,14
0,crps,sse,69.27,71.04,0.0,15
1,crps,crps,55.74,51.43,0.0,15
2,crps,dss,-129.84,-140.33,0.0,15
3,crps,is1,695.76,662.43,0.0,15
4,dss,sse,81.2,96.96,0.0,15
5,dss,crps,61.62,59.14,0.0,15
6,dss,dss,-70.0,-105.2,0.0,15
7,dss,is1,721.62,692.34,0.0,15
8,is1,sse,72.57,75.89,0.0,15
9,is1,crps,55.78,53.16,0.0,15
10,is1,dss,-122.71,-129.64,0.0,15
11,is1,is1,691.02,660.08,0.0,15
12,sse,sse,69.27,71.04,0.0,15
13,sse,crps,55.74,51.43,0.0,15
14,sse,dss,-129.84,-140.33,0.0,15
15,sse,is1,695.76,662.43,0.0,15
16,crps,sse,67.46,74.63,0.1,15
17,crps,crps,52.96,54.14,0.1,15
18,crps,dss,-134.62,-123.29,0.1,15
19,crps,is1,689.34,668.47,0.1,15
20,dss,sse,80.75,98.95,0.1,15
21,dss,crps,58.48,61.8,0.1,15
22,dss,dss,-103.6,-90.2,0.1,15
23,dss,is1,713.84,698.15,0.1,15
24,is1,sse,85.38,100.74,0.1,15
25,is1,crps,57.19,61.3,0.1,15
26,is1,dss,8.89,24.54,0.1,15
27,is1,is1,689.9,670.3,0.1,15
28,sse,sse,67.46,74.63,0.1,15
29,sse,crps,52.96,54.14,0.1,15
30,sse,dss,-134.62,-123.29,0.1,15
31,sse,is1,689.34,668.47,0.1,15
32,crps,sse,174.53,219.37,0.3,15
33,crps,crps,94.68,106.97,0.3,15
34,crps,dss,60.35,112.55,0.3,15
35,crps,is1,770.02,793.14,0.3,15
36,dss,sse,174.53,219.37,0.3,15
37,dss,crps,94.68,106.97,0.3,15
38,dss,dss,60.35,112.55,0.3,15
39,dss,is1,770.02,793.14,0.3,15
40,is1,sse,190.29,219.87,0.3,15
41,is1,crps,98.32,107.09,0.3,15
42,is1,dss,187.85,218.29,0.3,15
43,is1,is1,767.55,764.31,0.3,15
44,sse,sse,174.53,219.37,0.3,15
45,sse,crps,94.68,106.97,0.3,15
46,sse,dss,60.35,112.55,0.3,15
47,sse,is1,770.02,793.14,0.3,15
48,crps,sse,174.53,219.37,0.5,15
49,crps,crps,94.68,106.97,0.5,15
50,crps,dss,60.35,112.55,0.5,15
51,crps,is1,770.02,793.14,0.5,15
52,dss,sse,174.53,219.37,0.5,15
53,dss,crps,94.68,106.97,0.5,15
54,dss,dss,60.35,112.55,0.5,15
55,dss,is1,770.02,793.14,0.5,15
56,is1,sse,190.29,219.87,0.5,15
57,is1,crps,98.32,107.09,0.5,15
58,is1,dss,187.85,218.29,0.5,15
