,Method,Metric,Train,Test,Threshold,Rep
55,dss,is1,595.5,600.51,0.5,7
56,is1,sse,122.31,107.16,0.5,7
57,is1,crps,147.24,139.95,0.5,7
58,is1,dss,-941.28,-988.85,0.5,7
59,is1,is1,579.39,574.73,0.5,7
60,sse,sse,123.23,108.88,0.5,7
61,sse,crps,151.21,144.54,0.5,7
62,sse,dss,-932.05,-971.7,0.5,7
63,sse,is1,595.5,600.51,0.5,7
64,crps,sse,122.09,107.27,0.8,7
65,crps,crps,146.8,139.89,0.8,7
66,crps,dss,-943.48,-987.72,0.8,7
67,crps,is1,578.77,576.4,0.8,7
68,dss,sse,123.23,108.88,0.8,7
69,dss,crps,151.21,144.54,0.8,7
70,dss,dss,-932.05,-971.7,0.8,7
71,dss,is1,595.5,600.51,0.8,7
72,is1,sse,122.31,107.16,0.8,7
73,is1,crps,147.24,139.95,0.8,7
74,is1,dss,-941.28,-988.85,0.8,7
75,is1,is1,579.39,574.73,0.8,7
76,sse,sse,123.23,108.88,0.8,7
77,sse,crps,151.21,144.54,0.8,7
78,sse,dss,-932.05,-971.7,0.8,7
79,sse,is1,595.5,600.51,0.8,7
0,crps,sse,115.73,114.14,0.0,8
1,crps,crps,143.13,139.67,0.0,8
2,crps,dss,-973.46,-1003.63,0.0,8
3,crps,is1,575.06,572.17,0.0,8
4,dss,sse,113.98,114.14,0.0,8
5,dss,crps,142.64,139.42,0.0,8
6,dss,dss,-982.19,-1007.32,0.0,8
7,dss,is1,570.42,565.38,0.0,8
8,is1,sse,112.69,115.2,0.0,8
9,is1,crps,141.18,140.05,0.0,8
10,is1,dss,-987.41,-999.86,0.0,8
11,is1,is1,564.93,569.02,0.0,8
12,sse,sse,117.24,112.36,0.0,8
13,sse,crps,145.32,138.39,0.0,8
14,sse,dss,-941.48,-1006.21,0.0,8
15,sse,is1,578.82,564.53,0.0,8
16,crps,sse,115.74,114.14,0.1,8
17,crps,crps,143.07,139.73,0.1,8
18,crps,dss,-973.44,-1003.6,0.1,8
19,crps,is1,575.3,572.23,0.1,8
20,dss,sse,111.38,116.52,0.1,8
21,dss,crps,140.13,141.86,0.1,8
22,dss,dss,-992.77,-977.24,0.1,8
23,dss,is1,554.48,577.87,0.1,8
24,is1,sse,112.58,115.23,0.1,8
25,is1,crps,140.95,140.16,0.1,8
26,is1,dss,-988.48,-999.53,0.1,8
27,is1,is1,563.45,569.41,0.1,8
28,sse,sse,115.95,113.39,0.1,8
29,sse,crps,145.45,141.26,0.1,8
30,sse,dss,-929.97,-939.91,0.1,8
31,sse,is1,585.97,575.06,0.1,8
32,crps,sse,113.28,115.45,0.3,8
33,crps,crps,140.45,141.25,0.3,8
34,crps,dss,-995.3,-979.89,0.3,8
35,crps,is1,556.75,576.34,0.3,8
36,dss,sse,111.94,118.62,0.3,8
37,dss,crps,145.82,148.73,0.3,8
38,dss,dss,-966.69,-948.45,0.3,8
39,dss,is1,579.67,614.18,0.3,8
40,is1,sse,112.03,116.41,0.3,8
41,is1,crps,139.78,141.81,0.3,8
42,is1,dss,-997.93,-977.33,0.3,8
43,is1,is1,553.93,577.33,0.3,8
44,sse,sse,113.99,114.15,0.3,8
45,sse,crps,143.48,142.05,0.3,8
46,sse,dss,-949.24,-932.26,0.3,8
47,sse,is1,573.56,576.22,0.3,8
48,crps,sse,112.03,116.41,0.5,8
49,crps,crps,139.78,141.81,0.5,8
50,crps,dss,-997.93,-977.33,0.5,8
51,crps,is1,553.93,577.33,0.5,8
52,dss,sse,111.94,118.62,0.5,8
53,dss,crps,145.82,148.73,0.5,8
54,dss,dss,-966.69,-948.45,0.5,8
55,dss,is1,579.67,614.18,0.5,8
56,is1,sse,112.03,116.41,0.5,8
57,is1,crps,139.78,141.81,0.5,8
58,is1,dss,-997.93,-977.33,0.5,8
59,is1,is1,553.93,577.33,0.5,8
60,sse,sse,114.6,116.24,0.5,8
61,sse,crps,149.37,148.7,0.5,8
62,sse,dss,-922.38,-903.63,0.5,8
63,sse,is1,600.67,611.52,0.5,8
64,crps,sse,112.03,116.41,0.8,8
65,crps,crps,139.78,141.81,0.8,8
66,crps,dss,-997.93,-977.33,0.8,8
67,crps,is1,553.93,577.33,0.8,8
68,dss,sse,111.94,118.62,0.8,8
69,dss,crps,145.82,148.73,0.8,8
70,dss,dss,-966.69,-948.45,0.8,8
71,dss,is1,579.67,614.18,0.8,8
72,is1,sse,112.03,116.41,0.8,8
73,is1,crps,139.78,141.81,0.8,8
74,is1,dss,-997.93,-977.33,0.8,8
75,is1,is1,553.93,577.33,0.8,8
76,sse,sse,113.03,118.13,0.8,8
77,sse,crps,147.46,150.42,0.8,8
78,sse,dss,-942.66,-891.21,0.8,8
79,sse,is1,590.64,622.46,0.8,8
0,crps,sse,130.0,102.21,0.0,9
1,crps,crps,147.47,135.3,0.0,9
2,crps,dss,-890.14,-1052.2,0.0,9
3,crps,is1,605.84,533.04,0.0,9
4,dss,sse,128.69,102.38,0.0,9
5,dss,crps,147.25,135.42,0.0,9
6,dss,dss,-885.59,-1053.84,0.0,9
7,dss,is1,607.52,533.39,0.0,9
8,is1,sse,128.04,102.78,0.0,9
9,is1,crps,146.65,135.81,0.0,9
10,is1,dss,-898.24,-1045.72,0.0,9
11,is1,is1,607.08,529.9,0.0,9
12,sse,sse,131.17,100.52,0.0,9
13,sse,crps,152.7,138.35,0.0,9
14,sse,dss,-809.25,-972.26,0.0,9
15,sse,is1,634.38,549.54,0.0,9
16,crps,sse,130.0,102.21,0.1,9
17,crps,crps,147.47,135.3,0.1,9
18,crps,dss,-890.14,-1052.2,0.1,9
19,crps,is1,605.84,533.04,0.1,9
20,dss,sse,128.75,102.6,0.1,9
21,dss,crps,147.3,136.04,0.1,9
22,dss,dss,-884.96,-1051.62,0.1,9
23,dss,is1,609.59,534.84,0.1,9
24,is1,sse,128.04,102.78,0.1,9
25,is1,crps,146.65,135.81,0.1,9
26,is1,dss,-898.24,-1045.72,0.1,9
27,is1,is1,607.08,529.9,0.1,9
28,sse,sse,131.17,100.52,0.1,9
29,sse,crps,152.7,138.35,0.1,9
30,sse,dss,-809.25,-972.26,0.1,9
31,sse,is1,634.38,549.54,0.1,9
32,crps,sse,130.02,102.21,0.3,9
33,crps,crps,147.53,135.42,0.3,9
34,crps,dss,-889.89,-1052.17,0.3,9
35,crps,is1,607.46,533.64,0.3,9
36,dss,sse,129.32,104.8,0.3,9
37,dss,crps,151.88,142.06,0.3,9
38,dss,dss,-880.02,-1028.46,0.3,9
39,dss,is1,633.56,562.05,0.3,9
40,is1,sse,127.92,102.97,0.3,9
41,is1,crps,146.31,136.61,0.3,9
42,is1,dss,-902.81,-1042.73,0.3,9
43,is1,is1,604.74,533.83,0.3,9
44,sse,sse,130.41,101.14,0.3,9
45,sse,crps,152.92,139.29,0.3,9
46,sse,dss,-798.81,-961.42,0.3,9
47,sse,is1,638.77,552.46,0.3,9
48,crps,sse,129.98,102.54,0.5,9
49,crps,crps,147.35,136.24,0.5,9
50,crps,dss,-892.32,-1047.82,0.5,9
51,crps,is1,609.05,535.18,0.5,9
52,dss,sse,130.68,105.83,0.5,9
53,dss,crps,153.11,144.02,0.5,9
54,dss,dss,-883.02,-1005.2,0.5,9
55,dss,is1,639.3,567.3,0.5,9
56,is1,sse,128.76,103.28,0.5,9
57,is1,crps,146.47,136.89,0.5,9
58,is1,dss,-906.41,-1039.14,0.5,9
59,is1,is1,608.84,535.18,0.5,9
60,sse,sse,130.53,101.57,0.5,9
61,sse,crps,152.86,140.19,0.5,9
62,sse,dss,-799.58,-956.04,0.5,9
63,sse,is1,640.89,554.68,0.5,9
64,crps,sse,128.02,103.94,0.8,9
65,crps,crps,145.96,137.77,0.8,9
66,crps,dss,-912.66,-1032.51,0.8,9
67,crps,is1,606.84,539.75,0.8,9
68,dss,sse,130.68,105.83,0.8,9
69,dss,crps,153.11,144.02,0.8,9
70,dss,dss,-883.02,-1005.2,0.8,9
71,dss,is1,639.3,567.3,0.8,9
72,is1,sse,128.02,103.94,0.8,9
73,is1,crps,145.96,137.77,0.8,9
74,is1,dss,-912.66,-1032.51,0.8,9
75,is1,is1,606.84,539.75,0.8,9
76,sse,sse,130.53,101.57,0.8,9
77,sse,crps,152.86,140.19,0.8,9
78,sse,dss,-799.58,-956.04,0.8,9
79,sse,is1,640.89,554.68,0.8,9
0,crps,sse,114.97,113.12,0.0,10
1,crps,crps,142.4,139.03,0.0,10
2,crps,dss,-977.91,-989.98,0.0,10
3,crps,is1,563.65,564.44,0.0,10
4,dss,sse,114.38,112.03,0.0,10
5,dss,crps,141.5,138.89,0.0,10
6,dss,dss,-998.78,-1023.49,0.0,10
7,dss,is1,562.31,561.1,0.0,10
8,is1,sse,113.91,113.0,0.0,10
9,is1,crps,141.92,138.82,0.0,10
10,is1,dss,-989.67,-984.7,0.0,10
11,is1,is1,573.44,558.56,0.0,10
12,sse,sse,114.66,111.8,0.0,10
13,sse,crps,142.0,138.6,0.0,10
14,sse,dss,-986.95,-989.55,0.0,10
15,sse,is1,568.99,562.08,0.0,10
16,crps,sse,114.97,113.12,0.1,10
17,crps,crps,142.4,139.03,0.1,10
18,crps,dss,-977.91,-989.98,0.1,10
19,crps,is1,563.65,564.44,0.1,10
20,dss,sse,112.73,113.6,0.1,10
21,dss,crps,139.3,140.7,0.1,10
22,dss,dss,-1013.05,-1009.83,0.1,10
23,dss,is1,557.08,566.14,0.1,10
24,is1,sse,113.91,113.02,0.1,10
25,is1,crps,141.68,138.97,0.1,10
26,is1,dss,-989.66,-984.5,0.1,10
27,is1,is1,573.18,559.16,0.1,10
28,sse,sse,114.83,111.95,0.1,10
29,sse,crps,143.27,139.77,0.1,10
30,sse,dss,-970.03,-983.85,0.1,10
31,sse,is1,575.8,567.71,0.1,10
32,crps,sse,114.77,113.59,0.3,10
33,crps,crps,142.08,139.83,0.3,10
34,crps,dss,-987.05,-983.5,0.3,10
35,crps,is1,563.41,566.89,0.3,10
36,dss,sse,114.27,116.9,0.3,10
37,dss,crps,145.35,148.42,0.3,10
38,dss,dss,-975.03,-948.06,0.3,10
39,dss,is1,585.43,605.07,0.3,10
40,is1,sse,113.52,113.68,0.3,10
41,is1,crps,140.86,140.44,0.3,10
42,is1,dss,-1001.26,-976.03,0.3,10
43,is1,is1,571.57,564.74,0.3,10
44,sse,sse,114.55,112.85,0.3,10
45,sse,crps,142.79,141.65,0.3,10
46,sse,dss,-962.33,-967.83,0.3,10
47,sse,is1,578.85,574.66,0.3,10
48,crps,sse,112.86,114.97,0.5,10
49,crps,crps,139.43,141.62,0.5,10
50,crps,dss,-1004.39,-971.61,0.5,10
51,crps,is1,557.17,572.23,0.5,10
52,dss,sse,114.27,116.9,0.5,10
53,dss,crps,145.35,148.42,0.5,10
54,dss,dss,-975.03,-948.06,0.5,10
55,dss,is1,585.43,605.07,0.5,10
56,is1,sse,112.86,114.97,0.5,10
57,is1,crps,139.43,141.62,0.5,10
58,is1,dss,-1004.39,-971.61,0.5,10
59,is1,is1,557.17,572.23,0.5,10
60,sse,sse,114.55,112.85,0.5,10
61,sse,crps,142.79,141.65,0.5,10
62,sse,dss,-962.33,-967.83,0.5,10
63,sse,is1,578.85,574.66,0.5,10
64,crps,sse,113.03,115.1,0.8,10
65,crps,crps,140.93,142.64,0.8,10
66,crps,dss,-987.48,-966.1,0.8,10
67,crps,is1,564.24,577.27,0.8,10
68,dss,sse,114.27,116.9,0.8,10
69,dss,crps,145.35,148.42,0.8,10
70,dss,dss,-975.03,-948.06,0.8,10
71,dss,is1,585.43,605.07,0.8,10
72,is1,sse,113.03,115.1,0.8,10
73,is1,crps,140.93,142.64,0.8,10
74,is1,dss,-987.48,-966.1,0.8,10
75,is1,is1,564.24,577.27,0.8,10
76,sse,sse,117.03,118.42,0.8,10
77,sse,crps,153.54,154.48,0.8,10
78,sse,dss,-858.04,-860.98,0.8,10
79,sse,is1,626.57,630.51,0.8,10
0,crps,sse,124.5,104.61,0.0,11
1,crps,crps,154.08,129.5,0.0,11
2,crps,dss,-886.63,-1087.15,0.0,11
3,crps,is1,617.19,525.15,0.0,11
4,dss,sse,126.16,104.35,0.0,11
5,dss,crps,154.2,129.81,0.0,11
6,dss,dss,-889.03,-1085.07,0.0,11
7,dss,is1,612.65,527.44,0.0,11
8,is1,sse,122.52,106.53,0.0,11
9,is1,crps,151.41,131.08,0.0,11
10,is1,dss,-901.92,-1057.66,0.0,11
11,is1,is1,615.36,522.02,0.0,11
12,sse,sse,126.96,104.82,0.0,11
13,sse,crps,153.97,130.7,0.0,11
14,sse,dss,-885.7,-1070.53,0.0,11
15,sse,is1,613.92,525.48,0.0,11
16,crps,sse,124.5,104.61,0.1,11
17,crps,crps,154.08,129.5,0.1,11
18,crps,dss,-886.63,-1087.15,0.1,11
19,crps,is1,617.19,525.15,0.1,11
20,dss,sse,125.3,105.07,0.1,11
21,dss,crps,153.48,131.43,0.1,11
22,dss,dss,-897.71,-1077.83,0.1,11
23,dss,is1,615.13,533.39,0.1,11
24,is1,sse,122.52,106.53,0.1,11
25,is1,crps,151.41,131.08,0.1,11
26,is1,dss,-901.92,-1057.66,0.1,11
27,is1,is1,615.36,522.02,0.1,11
28,sse,sse,127.1,105.0,0.1,11
29,sse,crps,155.17,132.34,0.1,11
30,sse,dss,-873.38,-1059.79,0.1,11
31,sse,is1,620.93,533.8,0.1,11
32,crps,sse,124.5,104.61,0.3,11
33,crps,crps,154.08,129.5,0.3,11
34,crps,dss,-886.63,-1087.15,0.3,11
35,crps,is1,617.19,525.15,0.3,11
36,dss,sse,119.89,111.69,0.3,11
37,dss,crps,152.7,141.62,0.3,11
38,dss,dss,-911.23,-1006.06,0.3,11
39,dss,is1,622.06,570.57,0.3,11
40,is1,sse,122.45,106.97,0.3,11
41,is1,crps,151.17,131.97,0.3,11
42,is1,dss,-902.67,-1053.25,0.3,11
43,is1,is1,613.66,525.56,0.3,11
44,sse,sse,125.27,106.44,0.3,11
45,sse,crps,155.46,135.18,0.3,11
46,sse,dss,-828.39,-996.8,0.3,11
47,sse,is1,632.38,541.47,0.3,11
48,crps,sse,122.83,106.14,0.5,11
49,crps,crps,152.08,131.51,0.5,11
50,crps,dss,-914.55,-1052.01,0.5,11
51,crps,is1,610.79,529.43,0.5,11
52,dss,sse,119.89,111.69,0.5,11
53,dss,crps,152.7,141.62,0.5,11
54,dss,dss,-911.23,-1006.06,0.5,11
55,dss,is1,622.06,570.57,0.5,11
56,is1,sse,121.38,107.67,0.5,11
57,is1,crps,150.5,132.9,0.5,11
58,is1,dss,-915.25,-1046.16,0.5,11
59,is1,is1,610.81,530.54,0.5,11
60,sse,sse,125.27,106.44,0.5,11
61,sse,crps,155.46,135.18,0.5,11
62,sse,dss,-828.39,-996.8,0.5,11
63,sse,is1,632.38,541.47,0.5,11
64,crps,sse,122.93,106.33,0.8,11
65,crps,crps,152.82,133.1,0.8,11
66,crps,dss,-906.53,-1042.14,0.8,11
67,crps,is1,615.77,537.46,0.8,11
68,dss,sse,119.89,111.69,0.8,11
69,dss,crps,152.7,141.62,0.8,11
70,dss,dss,-911.23,-1006.06,0.8,11
71,dss,is1,622.06,570.57,0.8,11
72,is1,sse,118.87,109.77,0.8,11
73,is1,crps,147.91,134.95,0.8,11
74,is1,dss,-932.31,-1034.19,0.8,11
75,is1,is1,597.76,537.6,0.8,11
76,sse,sse,125.27,106.44,0.8,11
77,sse,crps,155.46,135.18,0.8,11
78,sse,dss,-828.39,-996.8,0.8,11
79,sse,is1,632.38,541.47,0.8,11
0,crps,sse,131.25,98.83,0.0,12
1,crps,crps,153.86,130.82,0.0,12
2,crps,dss,-891.95,-1040.01,0.0,12
3,crps,is1,599.88,541.85,0.0,12
4,dss,sse,130.64,98.76,0.0,12
5,dss,crps,152.59,130.96,0.0,12
6,dss,dss,-912.78,-1069.78,0.0,12
7,dss,is1,599.67,540.8,0.0,12
8,is1,sse,128.3,99.91,0.0,12
9,is1,crps,152.67,132.0,0.0,12
10,is1,dss,-895.87,-1022.73,0.0,12
11,is1,is1,610.56,533.52,0.0,12
12,sse,sse,131.46,98.38,0.0,12
13,sse,crps,153.19,131.12,0.0,12
14,sse,dss,-890.65,-1051.01,0.0,12
15,sse,is1,598.45,541.71,0.0,12
16,crps,sse,131.16,98.87,0.1,12
17,crps,crps,153.75,130.89,0.1,12
18,crps,dss,-892.81,-1039.67,0.1,12
19,crps,is1,599.72,542.04,0.1,12
20,dss,sse,129.64,100.07,0.1,12
21,dss,crps,150.87,132.72,0.1,12
22,dss,dss,-906.5,-1044.78,0.1,12
23,dss,is1,594.6,548.01,0.1,12
24,is1,sse,128.29,99.92,0.1,12
25,is1,crps,152.76,132.05,0.1,12
26,is1,dss,-895.97,-1022.58,0.1,12
27,is1,is1,611.55,533.96,0.1,12
28,sse,sse,131.3,98.49,0.1,12
29,sse,crps,152.9,131.38,0.1,12
30,sse,dss,-892.27,-1049.82,0.1,12
31,sse,is1,598.05,543.33,0.1,12
32,crps,sse,130.07,99.69,0.3,12
33,crps,crps,152.21,132.25,0.3,12
34,crps,dss,-903.98,-1031.21,0.3,12
35,crps,is1,592.98,547.68,0.3,12
36,dss,sse,128.34,101.04,0.3,12
37,dss,crps,150.22,133.35,0.3,12
38,dss,dss,-911.55,-1041.02,0.3,12
39,dss,is1,598.81,549.27,0.3,12
40,is1,sse,126.98,100.7,0.3,12
41,is1,crps,150.9,133.38,0.3,12
42,is1,dss,-907.92,-1013.91,0.3,12
43,is1,is1,602.2,541.93,0.3,12
44,sse,sse,130.34,99.14,0.3,12
45,sse,crps,151.68,132.28,0.3,12
46,sse,dss,-901.83,-1043.39,0.3,12
47,sse,is1,593.83,546.93,0.3,12
48,crps,sse,130.07,99.69,0.5,12
49,crps,crps,152.21,132.25,0.5,12
50,crps,dss,-903.98,-1031.21,0.5,12
51,crps,is1,592.98,547.68,0.5,12
52,dss,sse,128.59,104.34,0.5,12
53,dss,crps,154.48,140.55,0.5,12
54,dss,dss,-909.03,-1009.19,0.5,12
55,dss,is1,622.04,580.33,0.5,12
56,is1,sse,128.06,100.89,0.5,12
57,is1,crps,151.18,133.59,0.5,12
58,is1,dss,-908.43,-1009.7,0.5,12
59,is1,is1,603.04,543.05,0.5,12
60,sse,sse,130.22,99.47,0.5,12
61,sse,crps,151.63,132.51,0.5,12
62,sse,dss,-905.4,-1031.74,0.5,12
63,sse,is1,593.83,547.98,0.5,12
64,crps,sse,131.25,100.35,0.8,12
65,crps,crps,151.98,133.24,0.8,12
66,crps,dss,-905.65,-1024.65,0.8,12
67,crps,is1,599.27,551.07,0.8,12
68,dss,sse,128.59,104.34,0.8,12
69,dss,crps,154.48,140.55,0.8,12
70,dss,dss,-909.03,-1009.19,0.8,12
71,dss,is1,622.04,580.33,0.8,12
72,is1,sse,127.93,101.43,0.8,12
73,is1,crps,150.65,134.4,0.8,12
74,is1,dss,-910.27,-1007.18,0.8,12
75,is1,is1,600.18,551.18,0.8,12
76,sse,sse,131.25,100.35,0.8,12
77,sse,crps,151.98,133.24,0.8,12
78,sse,dss,-905.65,-1024.65,0.8,12
79,sse,is1,599.27,551.07,0.8,12
0,crps,sse,121.87,106.69,0.0,13
1,crps,crps,147.74,133.92,0.0,13
2,crps,dss,-934.09,-1036.52,0.0,13
3,crps,is1,593.82,541.93,0.0,13
4,dss,sse,122.59,106.29,0.0,13
5,dss,crps,148.17,133.91,0.0,13
6,dss,dss,-939.26,-1048.99,0.0,13
7,dss,is1,591.65,541.93,0.0,13
8,is1,sse,119.97,107.9,0.0,13
9,is1,crps,145.88,135.04,0.0,13
10,is1,dss,-957.41,-1010.04,0.0,13
11,is1,is1,580.85,546.51,0.0,13
12,sse,sse,126.44,104.6,0.0,13
13,sse,crps,151.18,135.27,0.0,13
14,sse,dss,-889.5,-1015.87,0.0,13
15,sse,is1,599.7,560.61,0.0,13
16,crps,sse,121.83,106.7,0.1,13
17,crps,crps,147.62,133.96,0.1,13
18,crps,dss,-934.48,-1036.4,0.1,13
19,crps,is1,593.6,541.98,0.1,13
20,dss,sse,121.94,106.82,0.1,13
21,dss,crps,147.17,134.88,0.1,13
22,dss,dss,-945.73,-1043.68,0.1,13
23,dss,is1,588.92,545.46,0.1,13
24,is1,sse,119.85,107.92,0.1,13
25,is1,crps,145.78,135.16,0.1,13
26,is1,dss,-958.55,-1009.81,0.1,13
27,is1,is1,578.68,547.05,0.1,13
28,sse,sse,126.44,104.6,0.1,13
29,sse,crps,151.18,135.27,0.1,13
30,sse,dss,-889.5,-1015.87,0.1,13
31,sse,is1,599.7,560.61,0.1,13
32,crps,sse,120.1,108.42,0.3,13
33,crps,crps,145.83,136.07,0.3,13
34,crps,dss,-956.09,-1004.79,0.3,13
35,crps,is1,580.38,552.52,0.3,13
36,dss,sse,120.47,111.54,0.3,13
37,dss,crps,150.64,141.8,0.3,13
38,dss,dss,-943.83,-986.18,0.3,13
39,dss,is1,607.39,577.89,0.3,13
40,is1,sse,120.1,108.42,0.3,13
41,is1,crps,145.83,136.07,0.3,13
42,is1,dss,-956.09,-1004.79,0.3,13
43,is1,is1,580.38,552.52,0.3,13
44,sse,sse,123.01,106.48,0.3,13
45,sse,crps,149.68,137.82,0.3,13
46,sse,dss,-894.48,-977.31,0.3,13
47,sse,is1,594.0,567.11,0.3,13
48,crps,sse,120.1,108.42,0.5,13
49,crps,crps,145.83,136.07,0.5,13
50,crps,dss,-956.09,-1004.79,0.5,13
51,crps,is1,580.38,552.52,0.5,13
52,dss,sse,121.8,112.6,0.5,13
53,dss,crps,153.12,143.47,0.5,13
54,dss,dss,-920.54,-971.01,0.5,13
55,dss,is1,617.53,584.72,0.5,13
56,is1,sse,120.1,108.42,0.5,13
57,is1,crps,145.83,136.07,0.5,13
58,is1,dss,-956.09,-1004.79,0.5,13
59,is1,is1,580.38,552.52,0.5,13
60,sse,sse,125.31,108.72,0.5,13
61,sse,crps,156.46,144.04,0.5,13
62,sse,dss,-823.57,-943.53,0.5,13
63,sse,is1,626.92,594.6,0.5,13
64,crps,sse,118.86,110.2,0.8,13
65,crps,crps,145.24,136.86,0.8,13
66,crps,dss,-959.96,-999.59,0.8,13
67,crps,is1,579.23,555.19,0.8,13
68,dss,sse,121.8,112.6,0.8,13
69,dss,crps,153.12,143.47,0.8,13
70,dss,dss,-920.54,-971.01,0.8,13
71,dss,is1,617.53,584.72,0.8,13
72,is1,sse,118.86,110.2,0.8,13
73,is1,crps,145.24,136.86,0.8,13
74,is1,dss,-959.96,-999.59,0.8,13
75,is1,is1,579.23,555.19,0.8,13
76,sse,sse,122.75,110.23,0.8,13
77,sse,crps,154.66,145.09,0.8,13
78,sse,dss,-836.39,-937.52,0.8,13
79,sse,is1,627.05,594.69,0.8,13
0,crps,sse,105.46,123.04,0.0,14
1,crps,crps,137.47,144.38,0.0,14
2,crps,dss,-1027.13,-957.38,0.0,14
3,crps,is1,549.37,584.77,0.0,14
4,dss,sse,106.18,122.96,0.0,14
5,dss,crps,138.27,144.3,0.0,14
6,dss,dss,-1014.12,-959.7,0.0,14
7,dss,is1,552.76,584.0,0.0,14
8,is1,sse,104.61,122.64,0.0,14
9,is1,crps,136.45,145.01,0.0,14
10,is1,dss,-1033.97,-937.23,0.0,14
11,is1,is1,545.39,583.59,0.0,14
12,sse,sse,115.14,116.73,0.0,14
13,sse,crps,144.39,144.79,0.0,14
14,sse,dss,-946.67,-916.03,0.0,14
15,sse,is1,587.7,588.29,0.0,14
16,crps,sse,105.4,123.07,0.1,14
17,crps,crps,137.41,144.44,0.1,14
18,crps,dss,-1027.69,-957.07,0.1,14
19,crps,is1,548.44,584.88,0.1,14
20,dss,sse,106.13,123.68,0.1,14
21,dss,crps,139.08,147.24,0.1,14
22,dss,dss,-1018.55,-949.11,0.1,14
23,dss,is1,562.14,598.44,0.1,14
24,is1,sse,104.61,122.64,0.1,14
25,is1,crps,136.43,145.03,0.1,14
26,is1,dss,-1033.98,-937.23,0.1,14
27,is1,is1,545.05,583.71,0.1,14
28,sse,sse,115.39,116.86,0.1,14
29,sse,crps,144.71,145.26,0.1,14
30,sse,dss,-946.49,-913.09,0.1,14
31,sse,is1,587.99,589.27,0.1,14
32,crps,sse,105.04,123.7,0.3,14
33,crps,crps,136.26,145.64,0.3,14
34,crps,dss,-1036.88,-923.63,0.3,14
35,crps,is1,544.26,589.31,0.3,14
36,dss,sse,107.48,127.38,0.3,14
37,dss,crps,144.58,158.1,0.3,14
38,dss,dss,-981.71,-880.87,0.3,14
39,dss,is1,583.49,640.38,0.3,14
40,is1,sse,104.51,124.05,0.3,14
41,is1,crps,135.19,147.02,0.3,14
42,is1,dss,-1052.35,-913.56,0.3,14
43,is1,is1,541.24,590.39,0.3,14
44,sse,sse,115.68,117.87,0.3,14
45,sse,crps,146.29,149.01,0.3,14
46,sse,dss,-878.97,-862.58,0.3,14
47,sse,is1,603.41,607.58,0.3,14
48,crps,sse,104.37,124.14,0.5,14
49,crps,crps,134.76,147.29,0.5,14
50,crps,dss,-1053.74,-912.72,0.5,14
51,crps,is1,539.97,592.42,0.5,14
52,dss,sse,107.48,127.38,0.5,14
53,dss,crps,144.58,158.1,0.5,14
54,dss,dss,-981.71,-880.87,0.5,14
55,dss,is1,583.49,640.38,0.5,14
56,is1,sse,104.37,124.14,0.5,14
57,is1,crps,134.76,147.29,0.5,14
58,is1,dss,-1053.74,-912.72,0.5,14
59,is1,is1,539.97,592.42,0.5,14
60,sse,sse,106.99,122.46,0.5,14
61,sse,crps,141.91,151.84,0.5,14
62,sse,dss,-906.04,-845.76,0.5,14
63,sse,is1,583.29,613.76,0.5,14
64,crps,sse,104.37,124.14,0.8,14
65,crps,crps,134.76,147.29,0.8,14
66,crps,dss,-1053.74,-912.72,0.8,14
67,crps,is1,539.97,592.42,0.8,14
68,dss,sse,107.48,127.38,0.8,14
69,dss,crps,144.58,158.1,0.8,14
70,dss,dss,-981.71,-880.87,0.8,14
71,dss,is1,583.49,640.38,0.8,14
72,is1,sse,104.37,124.14,0.8,14
73,is1,crps,134.76,147.29,0.8,14
74,is1,dss,-1053.74,-912.72,0.8,14
75,is1,is1,539.97,592.42,0.8,14
76,sse,sse,106.74,124.42,0.8,14
77,sse,crps,144.24,156.46,0.8,14
78,sse,dss,-908.46,-826.17,0.8,14
79,sse,is1,593.12,634.1,0.8,14
0,crps,sse,129.57,103.22,0.0,15
1,crps,crps,149.81,135.23,0.0,15
2,crps,dss,-925.51,-1026.18,0.0,15
3,crps,is1,590.15,553.47,0.0,15
4,dss,sse,129.39,102.99,0.0,15
5,dss,crps,148.85,135.19,0.0,15
6,dss,dss,-902.35,-1029.39,0.0,15
7,dss,is1,587.68,549.99,0.0,15
8,is1,sse,127.32,104.14,0.0,15
9,is1,crps,148.56,135.4,0.0,15
10,is1,dss,-899.68,-1016.49,0.0,15
11,is1,is1,592.16,548.05,0.0,15
12,sse,sse,130.05,104.09,0.0,15
13,sse,crps,150.89,137.57,0.0,15
14,sse,dss,-873.78,-972.74,0.0,15
15,sse,is1,600.51,563.84,0.0,15
16,crps,sse,129.57,103.22,0.1,15
17,crps,crps,149.81,135.23,0.1,15
18,crps,dss,-925.51,-1026.18,0.1,15
19,crps,is1,590.15,553.47,0.1,15
20,dss,sse,129.28,103.34,0.1,15
21,dss,crps,148.71,135.95,0.1,15
22,dss,dss,-903.59,-1025.83,0.1,15
23,dss,is1,588.59,552.32,0.1,15
24,is1,sse,127.32,104.14,0.1,15
25,is1,crps,148.56,135.4,0.1,15
26,is1,dss,-899.68,-1016.49,0.1,15
27,is1,is1,592.16,548.05,0.1,15
28,sse,sse,129.98,104.43,0.1,15
29,sse,crps,150.75,138.46,0.1,15
30,sse,dss,-876.14,-967.51,0.1,15
31,sse,is1,600.36,565.58,0.1,15
