,Method,Metric,Train,Test,Threshold,Rep
31,sse,is1,5909.69,5462.27,0.1,7
32,crps,sse,20286.09,16936.15,0.3,7
33,crps,crps,991.35,895.83,0.3,7
34,crps,dss,1014.65,958.83,0.3,7
35,crps,is1,5851.83,5492.04,0.3,7
36,dss,sse,21510.5,17587.82,0.3,7
37,dss,crps,1046.75,907.05,0.3,7
38,dss,dss,1120.61,956.3,0.3,7
39,dss,is1,5785.36,5437.77,0.3,7
40,is1,sse,22198.33,18484.68,0.3,7
41,is1,crps,1042.81,978.16,0.3,7
42,is1,dss,1048.72,1028.61,0.3,7
43,is1,is1,5886.22,5743.91,0.3,7
44,sse,sse,28700.54,19061.72,0.3,7
45,sse,crps,1145.39,980.67,0.3,7
46,sse,dss,1078.31,1027.57,0.3,7
47,sse,is1,6085.25,5747.92,0.3,7
48,crps,sse,22198.33,18484.68,0.5,7
49,crps,crps,1042.81,978.16,0.5,7
50,crps,dss,1048.72,1028.61,0.5,7
51,crps,is1,5886.22,5743.91,0.5,7
52,dss,sse,21561.42,17592.12,0.5,7
53,dss,crps,1006.73,921.2,0.5,7
54,dss,dss,1011.3,968.85,0.5,7
55,dss,is1,5770.37,5500.26,0.5,7
56,is1,sse,22198.33,18484.68,0.5,7
57,is1,crps,1042.81,978.16,0.5,7
58,is1,dss,1048.72,1028.61,0.5,7
59,is1,is1,5886.22,5743.91,0.5,7
60,sse,sse,28700.54,19061.72,0.5,7
61,sse,crps,1145.39,980.67,0.5,7
62,sse,dss,1078.31,1027.57,0.5,7
63,sse,is1,6085.25,5747.92,0.5,7
64,crps,sse,22198.33,18484.68,0.8,7
65,crps,crps,1042.81,978.16,0.8,7
66,crps,dss,1048.72,1028.61,0.8,7
67,crps,is1,5886.22,5743.91,0.8,7
68,dss,sse,22198.33,18484.68,0.8,7
69,dss,crps,1042.81,978.16,0.8,7
70,dss,dss,1048.72,1028.61,0.8,7
71,dss,is1,5886.22,5743.91,0.8,7
72,is1,sse,22198.33,18484.68,0.8,7
73,is1,crps,1042.81,978.16,0.8,7
74,is1,dss,1048.72,1028.61,0.8,7
75,is1,is1,5886.22,5743.91,0.8,7
76,sse,sse,28700.54,19061.72,0.8,7
77,sse,crps,1145.39,980.67,0.8,7
78,sse,dss,1078.31,1027.57,0.8,7
79,sse,is1,6085.25,5747.92,0.8,7
0,crps,sse,22298.1,17757.56,0.0,8
1,crps,crps,1059.13,879.6,0.0,8
2,crps,dss,1037.14,946.7,0.0,8
3,crps,is1,5625.48,5404.27,0.0,8
4,dss,sse,22318.94,17319.14,0.0,8
5,dss,crps,1061.29,870.83,0.0,8
6,dss,dss,1058.21,933.6,0.0,8
7,dss,is1,5612.62,5380.32,0.0,8
8,is1,sse,23178.45,17951.16,0.0,8
9,is1,crps,1057.34,888.04,0.0,8
10,is1,dss,1034.3,950.65,0.0,8
11,is1,is1,5608.68,5352.54,0.0,8
12,sse,sse,25137.19,20105.36,0.0,8
13,sse,crps,1102.13,906.9,0.0,8
14,sse,dss,1044.37,977.87,0.0,8
15,sse,is1,5656.1,5708.44,0.0,8
16,crps,sse,22383.66,17870.94,0.1,8
17,crps,crps,1049.7,895.7,0.1,8
18,crps,dss,1027.44,957.01,0.1,8
19,crps,is1,5610.05,5420.55,0.1,8
20,dss,sse,22293.13,17557.96,0.1,8
21,dss,crps,1055.82,887.13,0.1,8
22,dss,dss,1055.55,945.5,0.1,8
23,dss,is1,5622.95,5421.18,0.1,8
24,is1,sse,23014.89,18193.76,0.1,8
25,is1,crps,1045.47,909.35,0.1,8
26,is1,dss,1024.61,965.05,0.1,8
27,is1,is1,5595.49,5415.38,0.1,8
28,sse,sse,25041.77,20227.74,0.1,8
29,sse,crps,1100.98,911.34,0.1,8
30,sse,dss,1042.83,979.53,0.1,8
31,sse,is1,5664.49,5720.78,0.1,8
32,crps,sse,23107.59,18168.58,0.3,8
33,crps,crps,1052.16,907.56,0.3,8
34,crps,dss,1033.18,963.57,0.3,8
35,crps,is1,5610.58,5420.61,0.3,8
36,dss,sse,21328.96,19264.03,0.3,8
37,dss,crps,1031.38,927.11,0.3,8
38,dss,dss,1031.53,969.39,0.3,8
39,dss,is1,5639.13,5529.88,0.3,8
40,is1,sse,22093.46,19907.41,0.3,8
41,is1,crps,1071.44,971.68,0.3,8
42,is1,dss,1075.32,1011.61,0.3,8
43,is1,is1,5779.42,5709.79,0.3,8
44,sse,sse,27737.85,22593.15,0.3,8
45,sse,crps,1186.12,992.91,0.3,8
46,sse,dss,1183.96,1124.95,0.3,8
47,sse,is1,6279.05,6087.92,0.3,8
48,crps,sse,22093.46,19907.41,0.5,8
49,crps,crps,1071.44,971.68,0.5,8
50,crps,dss,1075.32,1011.61,0.5,8
51,crps,is1,5779.42,5709.79,0.5,8
52,dss,sse,22093.46,19907.41,0.5,8
53,dss,crps,1071.44,971.68,0.5,8
54,dss,dss,1075.32,1011.61,0.5,8
55,dss,is1,5779.42,5709.79,0.5,8
56,is1,sse,22093.46,19907.41,0.5,8
57,is1,crps,1071.44,971.68,0.5,8
58,is1,dss,1075.32,1011.61,0.5,8
59,is1,is1,5779.42,5709.79,0.5,8
60,sse,sse,26218.21,23601.88,0.5,8
61,sse,crps,1159.54,1012.52,0.5,8
62,sse,dss,1180.08,1132.98,0.5,8
63,sse,is1,6315.63,6164.61,0.5,8
64,crps,sse,22093.46,19907.41,0.8,8
65,crps,crps,1071.44,971.68,0.8,8
66,crps,dss,1075.32,1011.61,0.8,8
67,crps,is1,5779.42,5709.79,0.8,8
68,dss,sse,22093.46,19907.41,0.8,8
69,dss,crps,1071.44,971.68,0.8,8
70,dss,dss,1075.32,1011.61,0.8,8
71,dss,is1,5779.42,5709.79,0.8,8
72,is1,sse,22093.46,19907.41,0.8,8
73,is1,crps,1071.44,971.68,0.8,8
74,is1,dss,1075.32,1011.61,0.8,8
75,is1,is1,5779.42,5709.79,0.8,8
76,sse,sse,26218.21,23601.88,0.8,8
77,sse,crps,1159.54,1012.52,0.8,8
78,sse,dss,1180.08,1132.98,0.8,8
79,sse,is1,6315.63,6164.61,0.8,8
0,crps,sse,20360.75,19744.15,0.0,9
1,crps,crps,997.36,934.45,0.0,9
2,crps,dss,1030.42,978.47,0.0,9
3,crps,is1,5347.21,5989.06,0.0,9
4,dss,sse,29051.99,23928.31,0.0,9
5,dss,crps,1143.26,993.65,0.0,9
6,dss,dss,1061.36,975.69,0.0,9
7,dss,is1,5549.81,6064.64,0.0,9
8,is1,sse,31512.74,24546.31,0.0,9
9,is1,crps,1171.02,1027.61,0.0,9
10,is1,dss,1053.71,991.1,0.0,9
11,is1,is1,5612.95,5972.25,0.0,9
12,sse,sse,20483.28,19157.46,0.0,9
13,sse,crps,994.22,929.15,0.0,9
14,sse,dss,1026.1,979.28,0.0,9
15,sse,is1,5373.87,5986.22,0.0,9
16,crps,sse,20365.89,19923.95,0.1,9
17,crps,crps,991.65,942.31,0.1,9
18,crps,dss,1026.62,981.58,0.1,9
19,crps,is1,5338.6,6026.82,0.1,9
20,dss,sse,29030.72,24098.66,0.1,9
21,dss,crps,1139.13,1005.84,0.1,9
22,dss,dss,1038.76,986.07,0.1,9
23,dss,is1,5562.17,6081.18,0.1,9
24,is1,sse,32009.54,25648.4,0.1,9
25,is1,crps,1178.03,1052.78,0.1,9
26,is1,dss,1054.73,1000.63,0.1,9
27,is1,is1,5636.62,6010.18,0.1,9
28,sse,sse,20262.06,21494.63,0.1,9
29,sse,crps,1008.09,1034.98,0.1,9
30,sse,dss,1084.74,1099.83,0.1,9
31,sse,is1,5506.04,6352.01,0.1,9
32,crps,sse,19823.55,21004.26,0.3,9
33,crps,crps,977.56,980.86,0.3,9
34,crps,dss,1071.19,1078.13,0.3,9
35,crps,is1,5347.96,6149.97,0.3,9
36,dss,sse,30875.69,26155.12,0.3,9
37,dss,crps,1154.48,1079.02,0.3,9
38,dss,dss,1050.22,1010.93,0.3,9
39,dss,is1,5531.34,6145.23,0.3,9
40,is1,sse,31556.83,27013.02,0.3,9
41,is1,crps,1189.46,1135.75,0.3,9
42,is1,dss,1078.5,1069.24,0.3,9
43,is1,is1,5661.52,6373.09,0.3,9
44,sse,sse,20262.06,21494.63,0.3,9
45,sse,crps,1008.09,1034.98,0.3,9
46,sse,dss,1084.74,1099.83,0.3,9
47,sse,is1,5506.04,6352.01,0.3,9
48,crps,sse,20262.06,21494.63,0.5,9
49,crps,crps,1008.09,1034.98,0.5,9
50,crps,dss,1084.74,1099.83,0.5,9
51,crps,is1,5506.04,6352.01,0.5,9
52,dss,sse,30875.69,26155.12,0.5,9
53,dss,crps,1154.48,1079.02,0.5,9
54,dss,dss,1050.22,1010.93,0.5,9
55,dss,is1,5531.34,6145.23,0.5,9
56,is1,sse,31556.83,27013.02,0.5,9
57,is1,crps,1189.46,1135.75,0.5,9
58,is1,dss,1078.5,1069.24,0.5,9
59,is1,is1,5661.52,6373.09,0.5,9
60,sse,sse,20262.06,21494.63,0.5,9
61,sse,crps,1008.09,1034.98,0.5,9
62,sse,dss,1084.74,1099.83,0.5,9
63,sse,is1,5506.04,6352.01,0.5,9
64,crps,sse,20262.06,21494.63,0.8,9
65,crps,crps,1008.09,1034.98,0.8,9
66,crps,dss,1084.74,1099.83,0.8,9
67,crps,is1,5506.04,6352.01,0.8,9
68,dss,sse,31556.83,27013.02,0.8,9
69,dss,crps,1189.46,1135.75,0.8,9
70,dss,dss,1078.5,1069.24,0.8,9
71,dss,is1,5661.52,6373.09,0.8,9
72,is1,sse,31556.83,27013.02,0.8,9
73,is1,crps,1189.46,1135.75,0.8,9
74,is1,dss,1078.5,1069.24,0.8,9
75,is1,is1,5661.52,6373.09,0.8,9
76,sse,sse,20262.06,21494.63,0.8,9
77,sse,crps,1008.09,1034.98,0.8,9
78,sse,dss,1084.74,1099.83,0.8,9
79,sse,is1,5506.04,6352.01,0.8,9
0,crps,sse,22993.44,17233.23,0.0,10
1,crps,crps,1127.34,834.06,0.0,10
2,crps,dss,1701.1,935.58,0.0,10
3,crps,is1,6070.05,5396.32,0.0,10
4,dss,sse,23267.09,17287.35,0.0,10
5,dss,crps,1131.95,832.86,0.0,10
6,dss,dss,1584.37,924.86,0.0,10
7,dss,is1,6125.2,5387.85,0.0,10
8,is1,sse,23022.01,17346.2,0.0,10
9,is1,crps,1131.93,837.49,0.0,10
10,is1,dss,1703.63,936.33,0.0,10
11,is1,is1,6143.43,5353.56,0.0,10
12,sse,sse,20374.97,17644.85,0.0,10
13,sse,crps,1047.12,876.64,0.0,10
14,sse,dss,1027.55,978.32,0.0,10
15,sse,is1,5785.86,5627.41,0.0,10
16,crps,sse,23227.16,17369.34,0.1,10
17,crps,crps,1128.22,846.86,0.1,10
18,crps,dss,1608.89,945.57,0.1,10
19,crps,is1,6112.24,5434.64,0.1,10
20,dss,sse,23365.57,17412.15,0.1,10
21,dss,crps,1114.45,851.62,0.1,10
22,dss,dss,1575.39,932.72,0.1,10
23,dss,is1,6093.68,5420.11,0.1,10
24,is1,sse,23216.97,17610.85,0.1,10
25,is1,crps,1114.07,867.48,0.1,10
26,is1,dss,1592.52,956.57,0.1,10
27,is1,is1,6083.49,5445.81,0.1,10
28,sse,sse,22071.01,19329.45,0.1,10
29,sse,crps,1096.99,959.07,0.1,10
30,sse,dss,1151.82,1084.71,0.1,10
31,sse,is1,6183.16,5861.77,0.1,10
32,crps,sse,23216.97,17610.85,0.3,10
33,crps,crps,1114.07,867.48,0.3,10
34,crps,dss,1592.52,956.57,0.3,10
35,crps,is1,6083.49,5445.81,0.3,10
36,dss,sse,23216.97,17610.85,0.3,10
37,dss,crps,1114.07,867.48,0.3,10
38,dss,dss,1592.52,956.57,0.3,10
39,dss,is1,6083.49,5445.81,0.3,10
40,is1,sse,23042.69,18341.62,0.3,10
41,is1,crps,1137.73,912.0,0.3,10
42,is1,dss,1269.71,999.33,0.3,10
43,is1,is1,6188.72,5593.85,0.3,10
44,sse,sse,22164.84,20198.35,0.3,10
45,sse,crps,1094.26,979.87,0.3,10
46,sse,dss,1142.99,1099.66,0.3,10
47,sse,is1,6096.63,6040.16,0.3,10
48,crps,sse,23237.73,18492.16,0.5,10
49,crps,crps,1109.84,940.06,0.5,10
50,crps,dss,1262.37,1018.38,0.5,10
51,crps,is1,6131.16,5782.32,0.5,10
52,dss,sse,23237.73,18492.16,0.5,10
53,dss,crps,1109.84,940.06,0.5,10
54,dss,dss,1262.37,1018.38,0.5,10
55,dss,is1,6131.16,5782.32,0.5,10
56,is1,sse,23237.73,18492.16,0.5,10
57,is1,crps,1109.84,940.06,0.5,10
58,is1,dss,1262.37,1018.38,0.5,10
59,is1,is1,6131.16,5782.32,0.5,10
60,sse,sse,22164.84,20198.35,0.5,10
61,sse,crps,1094.26,979.87,0.5,10
62,sse,dss,1142.99,1099.66,0.5,10
63,sse,is1,6096.63,6040.16,0.5,10
64,crps,sse,23237.73,18492.16,0.8,10
65,crps,crps,1109.84,940.06,0.8,10
66,crps,dss,1262.37,1018.38,0.8,10
67,crps,is1,6131.16,5782.32,0.8,10
68,dss,sse,23237.73,18492.16,0.8,10
69,dss,crps,1109.84,940.06,0.8,10
70,dss,dss,1262.37,1018.38,0.8,10
71,dss,is1,6131.16,5782.32,0.8,10
72,is1,sse,23237.73,18492.16,0.8,10
73,is1,crps,1109.84,940.06,0.8,10
74,is1,dss,1262.37,1018.38,0.8,10
75,is1,is1,6131.16,5782.32,0.8,10
76,sse,sse,22164.84,20198.35,0.8,10
77,sse,crps,1094.26,979.87,0.8,10
78,sse,dss,1142.99,1099.66,0.8,10
79,sse,is1,6096.63,6040.16,0.8,10
0,crps,sse,30710.24,21116.81,0.0,11
1,crps,crps,1140.61,933.39,0.0,11
2,crps,dss,1049.45,985.65,0.0,11
3,crps,is1,6131.69,5688.02,0.0,11
4,dss,sse,19500.83,15878.23,0.0,11
5,dss,crps,1007.44,859.18,0.0,11
6,dss,dss,1074.34,950.74,0.0,11
7,dss,is1,5668.46,5428.07,0.0,11
8,is1,sse,19666.06,16815.37,0.0,11
9,is1,crps,1009.96,882.31,0.0,11
10,is1,dss,1067.57,960.14,0.0,11
11,is1,is1,5700.43,5408.34,0.0,11
12,sse,sse,29941.05,20835.25,0.0,11
13,sse,crps,1147.57,948.55,0.0,11
14,sse,dss,1070.83,995.57,0.0,11
15,sse,is1,6207.13,5831.78,0.0,11
16,crps,sse,29980.95,21530.23,0.1,11
17,crps,crps,1112.23,959.34,0.1,11
18,crps,dss,1029.72,1003.07,0.1,11
19,crps,is1,5987.42,5848.55,0.1,11
20,dss,sse,19457.27,15951.46,0.1,11
21,dss,crps,1002.75,865.38,0.1,11
22,dss,dss,1071.14,954.62,0.1,11
23,dss,is1,5583.95,5456.86,0.1,11
24,is1,sse,18663.53,17267.27,0.1,11
25,is1,crps,958.64,916.38,0.1,11
26,is1,dss,977.53,986.5,0.1,11
27,is1,is1,5348.84,5566.02,0.1,11
28,sse,sse,32028.96,22656.63,0.1,11
29,sse,crps,1201.96,1056.19,0.1,11
30,sse,dss,1184.42,1105.47,0.1,11
31,sse,is1,6094.51,6230.44,0.1,11
32,crps,sse,31705.29,22650.07,0.3,11
33,crps,crps,1179.82,1014.63,0.3,11
34,crps,dss,1173.65,1085.78,0.3,11
35,crps,is1,6287.47,6048.19,0.3,11
36,dss,sse,19202.34,18294.46,0.3,11
37,dss,crps,954.14,941.32,0.3,11
38,dss,dss,978.12,993.11,0.3,11
39,dss,is1,5255.38,5770.41,0.3,11
40,is1,sse,19347.77,18112.17,0.3,11
41,is1,crps,1004.32,963.05,0.3,11
42,is1,dss,1026.76,1034.86,0.3,11
43,is1,is1,5551.74,5729.39,0.3,11
44,sse,sse,32028.96,22656.63,0.3,11
45,sse,crps,1201.96,1056.19,0.3,11
46,sse,dss,1184.42,1105.47,0.3,11
47,sse,is1,6094.51,6230.44,0.3,11
48,crps,sse,32028.96,22656.63,0.5,11
49,crps,crps,1201.96,1056.19,0.5,11
50,crps,dss,1184.42,1105.47,0.5,11
51,crps,is1,6094.51,6230.44,0.5,11
52,dss,sse,19202.34,18294.46,0.5,11
53,dss,crps,954.14,941.32,0.5,11
54,dss,dss,978.12,993.11,0.5,11
55,dss,is1,5255.38,5770.41,0.5,11
56,is1,sse,19886.58,19139.36,0.5,11
57,is1,crps,999.82,987.99,0.5,11
58,is1,dss,1027.35,1041.47,0.5,11
59,is1,is1,5458.28,5933.79,0.5,11
60,sse,sse,32028.96,22656.63,0.5,11
61,sse,crps,1201.96,1056.19,0.5,11
62,sse,dss,1184.42,1105.47,0.5,11
63,sse,is1,6094.51,6230.44,0.5,11
64,crps,sse,32028.96,22656.63,0.8,11
65,crps,crps,1201.96,1056.19,0.8,11
66,crps,dss,1184.42,1105.47,0.8,11
67,crps,is1,6094.51,6230.44,0.8,11
68,dss,sse,19886.58,19139.36,0.8,11
69,dss,crps,999.82,987.99,0.8,11
70,dss,dss,1027.35,1041.47,0.8,11
71,dss,is1,5458.28,5933.79,0.8,11
72,is1,sse,19886.58,19139.36,0.8,11
73,is1,crps,999.82,987.99,0.8,11
74,is1,dss,1027.35,1041.47,0.8,11
75,is1,is1,5458.28,5933.79,0.8,11
76,sse,sse,32028.96,22656.63,0.8,11
77,sse,crps,1201.96,1056.19,0.8,11
78,sse,dss,1184.42,1105.47,0.8,11
79,sse,is1,6094.51,6230.44,0.8,11
0,crps,sse,26544.66,19522.91,0.0,12
1,crps,crps,1110.46,884.87,0.0,12
2,crps,dss,1053.12,955.58,0.0,12
3,crps,is1,6271.05,5276.07,0.0,12
4,dss,sse,27964.89,16924.09,0.0,12
5,dss,crps,1166.19,853.01,0.0,12
6,dss,dss,1098.39,945.03,0.0,12
7,dss,is1,6342.72,5217.8,0.0,12
8,is1,sse,29409.17,17121.39,0.0,12
9,is1,crps,1186.7,849.26,0.0,12
10,is1,dss,1134.87,957.42,0.0,12
11,is1,is1,6475.55,5249.13,0.0,12
12,sse,sse,26544.66,19522.91,0.0,12
13,sse,crps,1110.46,884.87,0.0,12
14,sse,dss,1053.12,955.58,0.0,12
15,sse,is1,6271.05,5276.07,0.0,12
16,crps,sse,26506.19,19544.06,0.1,12
17,crps,crps,1106.79,887.55,0.1,12
18,crps,dss,1049.46,958.37,0.1,12
19,crps,is1,6277.7,5276.82,0.1,12
20,dss,sse,27856.46,17065.96,0.1,12
21,dss,crps,1148.53,867.83,0.1,12
22,dss,dss,1089.06,954.43,0.1,12
23,dss,is1,6236.79,5235.82,0.1,12
24,is1,sse,30177.4,17726.54,0.1,12
25,is1,crps,1175.17,881.85,0.1,12
26,is1,dss,1251.72,1016.57,0.1,12
27,is1,is1,6471.29,5320.32,0.1,12
28,sse,sse,26326.11,19783.66,0.1,12
29,sse,crps,1089.56,905.98,0.1,12
30,sse,dss,1005.84,971.6,0.1,12
31,sse,is1,6228.86,5332.34,0.1,12
32,crps,sse,26326.11,19783.66,0.3,12
33,crps,crps,1089.56,905.98,0.3,12
34,crps,dss,1005.84,971.6,0.3,12
35,crps,is1,6228.86,5332.34,0.3,12
36,dss,sse,27562.62,17346.07,0.3,12
37,dss,crps,1131.87,885.82,0.3,12
38,dss,dss,1036.65,972.67,0.3,12
39,dss,is1,6189.61,5292.41,0.3,12
40,is1,sse,29262.81,18697.34,0.3,12
41,is1,crps,1197.04,959.14,0.3,12
42,is1,dss,1225.57,1064.94,0.3,12
43,is1,is1,6627.82,5597.96,0.3,12
44,sse,sse,26959.59,20707.8,0.3,12
45,sse,crps,1125.9,964.8,0.3,12
46,sse,dss,1051.59,1024.62,0.3,12
47,sse,is1,6410.07,5513.39,0.3,12
48,crps,sse,26419.7,21754.77,0.5,12
49,crps,crps,1113.35,986.81,0.5,12
50,crps,dss,1044.99,1030.81,0.5,12
51,crps,is1,6363.14,5534.91,0.5,12
52,dss,sse,25940.83,22775.28,0.5,12
53,dss,crps,1114.42,1003.36,0.5,12
54,dss,dss,1020.68,1008.99,0.5,12
55,dss,is1,6068.85,5501.4,0.5,12
56,is1,sse,29262.81,18697.34,0.5,12
57,is1,crps,1197.04,959.14,0.5,12
58,is1,dss,1225.57,1064.94,0.5,12
59,is1,is1,6627.82,5597.96,0.5,12
60,sse,sse,26419.7,21754.77,0.5,12
61,sse,crps,1113.35,986.81,0.5,12
62,sse,dss,1044.99,1030.81,0.5,12
63,sse,is1,6363.14,5534.91,0.5,12
64,crps,sse,27030.02,24184.16,0.8,12
65,crps,crps,1145.75,1030.62,0.8,12
66,crps,dss,1059.72,1045.68,0.8,12
67,crps,is1,6226.68,5577.34,0.8,12
68,dss,sse,26531.69,23667.92,0.8,12
69,dss,crps,1147.26,1059.61,0.8,12
70,dss,dss,1061.57,1056.08,0.8,12
71,dss,is1,6228.86,5655.69,0.8,12
72,is1,sse,29262.81,18697.34,0.8,12
73,is1,crps,1197.04,959.14,0.8,12
74,is1,dss,1225.57,1064.94,0.8,12
75,is1,is1,6627.82,5597.96,0.8,12
76,sse,sse,27030.02,24184.16,0.8,12
77,sse,crps,1145.75,1030.62,0.8,12
78,sse,dss,1059.72,1045.68,0.8,12
79,sse,is1,6226.68,5577.34,0.8,12
0,crps,sse,20598.27,14289.9,0.0,13
1,crps,crps,1005.47,824.86,0.0,13
2,crps,dss,1057.7,926.95,0.0,13
3,crps,is1,5426.54,5467.29,0.0,13
4,dss,sse,24774.0,20053.97,0.0,13
5,dss,crps,1026.65,941.24,0.0,13
6,dss,dss,1081.36,979.39,0.0,13
7,dss,is1,5541.59,5871.62,0.0,13
8,is1,sse,24321.98,20516.9,0.0,13
9,is1,crps,1037.39,941.12,0.0,13
10,is1,dss,1100.7,1001.07,0.0,13
11,is1,is1,5582.61,5719.68,0.0,13
12,sse,sse,20756.95,14029.0,0.0,13
13,sse,crps,1009.36,827.38,0.0,13
14,sse,dss,1046.58,932.08,0.0,13
15,sse,is1,5446.66,5443.41,0.0,13
16,crps,sse,20301.74,14605.06,0.1,13
17,crps,crps,977.85,858.0,0.1,13
18,crps,dss,1017.02,947.85,0.1,13
19,crps,is1,5374.61,5610.69,0.1,13
20,dss,sse,24884.81,20104.75,0.1,13
21,dss,crps,1022.45,949.07,0.1,13
22,dss,dss,1078.11,984.56,0.1,13
23,dss,is1,5569.88,5875.77,0.1,13
24,is1,sse,23859.76,20930.75,0.1,13
25,is1,crps,1015.13,978.48,0.1,13
26,is1,dss,1044.93,1059.52,0.1,13
27,is1,is1,5430.41,5908.64,0.1,13
28,sse,sse,21180.69,15159.0,0.1,13
29,sse,crps,1028.37,896.0,0.1,13
30,sse,dss,1059.67,995.32,0.1,13
31,sse,is1,5538.89,5759.06,0.1,13
32,crps,sse,21180.69,15159.0,0.3,13
33,crps,crps,1028.37,896.0,0.3,13
34,crps,dss,1059.67,995.32,0.3,13
35,crps,is1,5538.89,5759.06,0.3,13
36,dss,sse,24876.73,20310.0,0.3,13
37,dss,crps,1013.7,965.32,0.3,13
38,dss,dss,1028.71,1003.01,0.3,13
39,dss,is1,5517.24,5949.43,0.3,13
40,is1,sse,24667.42,21297.13,0.3,13
41,is1,crps,1064.46,1013.41,0.3,13
42,is1,dss,1059.91,1074.53,0.3,13
43,is1,is1,5593.96,6043.46,0.3,13
44,sse,sse,21180.69,15159.0,0.3,13
45,sse,crps,1028.37,896.0,0.3,13
46,sse,dss,1059.67,995.32,0.3,13
47,sse,is1,5538.89,5759.06,0.3,13
48,crps,sse,21180.69,15159.0,0.5,13
49,crps,crps,1028.37,896.0,0.5,13
50,crps,dss,1059.67,995.32,0.5,13
51,crps,is1,5538.89,5759.06,0.5,13
52,dss,sse,40797.01,29080.23,0.5,13
53,dss,crps,1394.89,1183.9,0.5,13
54,dss,dss,1140.76,1076.35,0.5,13
55,dss,is1,6326.17,6290.3,0.5,13
56,is1,sse,24667.42,21297.13,0.5,13
57,is1,crps,1064.46,1013.41,0.5,13
58,is1,dss,1059.91,1074.53,0.5,13
59,is1,is1,5593.96,6043.46,0.5,13
60,sse,sse,21180.69,15159.0,0.5,13
61,sse,crps,1028.37,896.0,0.5,13
62,sse,dss,1059.67,995.32,0.5,13
63,sse,is1,5538.89,5759.06,0.5,13
64,crps,sse,21180.69,15159.0,0.8,13
65,crps,crps,1028.37,896.0,0.8,13
66,crps,dss,1059.67,995.32,0.8,13
67,crps,is1,5538.89,5759.06,0.8,13
68,dss,sse,40797.01,29080.23,0.8,13
69,dss,crps,1394.89,1183.9,0.8,13
70,dss,dss,1140.76,1076.35,0.8,13
71,dss,is1,6326.17,6290.3,0.8,13
72,is1,sse,24667.42,21297.13,0.8,13
73,is1,crps,1064.46,1013.41,0.8,13
74,is1,dss,1059.91,1074.53,0.8,13
75,is1,is1,5593.96,6043.46,0.8,13
76,sse,sse,21180.69,15159.0,0.8,13
77,sse,crps,1028.37,896.0,0.8,13
78,sse,dss,1059.67,995.32,0.8,13
79,sse,is1,5538.89,5759.06,0.8,13
0,crps,sse,21999.58,15213.07,0.0,14
1,crps,crps,1024.26,841.78,0.0,14
2,crps,dss,1016.48,949.07,0.0,14
3,crps,is1,6299.91,4967.91,0.0,14
4,dss,sse,24558.92,22900.12,0.0,14
5,dss,crps,1060.25,966.08,0.0,14
6,dss,dss,1049.76,992.38,0.0,14
7,dss,is1,6583.58,5515.4,0.0,14
8,is1,sse,17117.14,16201.02,0.0,14
9,is1,crps,930.31,871.54,0.0,14
10,is1,dss,1012.03,998.78,0.0,14
11,is1,is1,5717.67,5162.71,0.0,14
12,sse,sse,21313.16,15305.72,0.0,14
13,sse,crps,1009.39,842.7,0.0,14
14,sse,dss,1007.86,948.89,0.0,14
15,sse,is1,6138.07,4968.62,0.0,14
16,crps,sse,20638.26,15812.24,0.1,14
17,crps,crps,985.39,878.61,0.1,14
18,crps,dss,987.33,969.06,0.1,14
19,crps,is1,5966.85,5112.53,0.1,14
20,dss,sse,24339.3,23086.27,0.1,14
21,dss,crps,1044.44,974.79,0.1,14
22,dss,dss,1026.6,997.64,0.1,14
23,dss,is1,6541.62,5523.9,0.1,14
24,is1,sse,17020.49,16406.96,0.1,14
25,is1,crps,919.13,889.17,0.1,14
26,is1,dss,1012.55,1035.74,0.1,14
27,is1,is1,5749.52,5232.12,0.1,14
28,sse,sse,21469.47,16554.53,0.1,14
29,sse,crps,1033.2,926.27,0.1,14
30,sse,dss,1043.27,1013.76,0.1,14
31,sse,is1,6196.71,5270.9,0.1,14
32,crps,sse,21469.47,16554.53,0.3,14
33,crps,crps,1033.2,926.27,0.3,14
34,crps,dss,1043.27,1013.76,0.3,14
35,crps,is1,6196.71,5270.9,0.3,14
36,dss,sse,29752.44,28955.95,0.3,14
37,dss,crps,1142.88,1138.18,0.3,14
38,dss,dss,1029.08,1044.34,0.3,14
39,dss,is1,6406.58,5598.63,0.3,14
40,is1,sse,18322.6,17088.07,0.3,14
41,is1,crps,975.98,940.21,0.3,14
42,is1,dss,1034.02,1057.81,0.3,14
43,is1,is1,6135.96,5422.84,0.3,14
44,sse,sse,21469.47,16554.53,0.3,14
45,sse,crps,1033.2,926.27,0.3,14
46,sse,dss,1043.27,1013.76,0.3,14
47,sse,is1,6196.71,5270.9,0.3,14
48,crps,sse,21469.47,16554.53,0.5,14
49,crps,crps,1033.2,926.27,0.5,14
50,crps,dss,1043.27,1013.76,0.5,14
51,crps,is1,6196.71,5270.9,0.5,14
52,dss,sse,29752.44,28955.95,0.5,14
53,dss,crps,1142.88,1138.18,0.5,14
54,dss,dss,1029.08,1044.34,0.5,14
55,dss,is1,6406.58,5598.63,0.5,14
56,is1,sse,18322.6,17088.07,0.5,14
57,is1,crps,975.98,940.21,0.5,14
58,is1,dss,1034.02,1057.81,0.5,14
59,is1,is1,6135.96,5422.84,0.5,14
60,sse,sse,21469.47,16554.53,0.5,14
