,Method,Metric,Train,Test,Threshold,Rep
46,sse,dss,688.35,715.49,0.3,7
47,sse,is1,2284.84,2370.03,0.3,7
48,crps,sse,2723.37,3432.99,0.5,7
49,crps,crps,374.99,401.16,0.5,7
50,crps,dss,680.18,720.59,0.5,7
51,crps,is1,2188.29,2403.75,0.5,7
52,dss,sse,2689.74,3420.58,0.5,7
53,dss,crps,351.35,375.91,0.5,7
54,dss,dss,623.45,598.88,0.5,7
55,dss,is1,2186.09,2393.84,0.5,7
56,is1,sse,2723.37,3432.99,0.5,7
57,is1,crps,374.99,401.16,0.5,7
58,is1,dss,680.18,720.59,0.5,7
59,is1,is1,2188.29,2403.75,0.5,7
60,sse,sse,2723.37,3432.99,0.5,7
61,sse,crps,374.99,401.16,0.5,7
62,sse,dss,680.18,720.59,0.5,7
63,sse,is1,2188.29,2403.75,0.5,7
64,crps,sse,2723.37,3432.99,0.8,7
65,crps,crps,374.99,401.16,0.8,7
66,crps,dss,680.18,720.59,0.8,7
67,crps,is1,2188.29,2403.75,0.8,7
68,dss,sse,2723.37,3432.99,0.8,7
69,dss,crps,374.99,401.16,0.8,7
70,dss,dss,680.18,720.59,0.8,7
71,dss,is1,2188.29,2403.75,0.8,7
72,is1,sse,2723.37,3432.99,0.8,7
73,is1,crps,374.99,401.16,0.8,7
74,is1,dss,680.18,720.59,0.8,7
75,is1,is1,2188.29,2403.75,0.8,7
76,sse,sse,2723.37,3432.99,0.8,7
77,sse,crps,374.99,401.16,0.8,7
78,sse,dss,680.18,720.59,0.8,7
79,sse,is1,2188.29,2403.75,0.8,7
0,crps,sse,3448.3,2529.54,0.0,8
1,crps,crps,396.63,329.24,0.0,8
2,crps,dss,643.12,551.81,0.0,8
3,crps,is1,2447.08,2085.45,0.0,8
4,dss,sse,3458.57,2603.26,0.0,8
5,dss,crps,401.86,337.53,0.0,8
6,dss,dss,652.09,557.02,0.0,8
7,dss,is1,2464.21,2103.59,0.0,8
8,is1,sse,3446.35,2606.1,0.0,8
9,is1,crps,409.24,345.85,0.0,8
10,is1,dss,666.62,613.14,0.0,8
11,is1,is1,2433.45,2087.76,0.0,8
12,sse,sse,3491.43,2545.84,0.0,8
13,sse,crps,400.55,333.98,0.0,8
14,sse,dss,679.57,572.0,0.0,8
15,sse,is1,2454.88,2099.84,0.0,8
16,crps,sse,3442.56,2534.54,0.1,8
17,crps,crps,393.65,331.89,0.1,8
18,crps,dss,635.98,564.84,0.1,8
19,crps,is1,2445.42,2097.38,0.1,8
20,dss,sse,3456.08,2604.29,0.1,8
21,dss,crps,400.88,338.28,0.1,8
22,dss,dss,648.96,558.87,0.1,8
23,dss,is1,2464.19,2104.33,0.1,8
24,is1,sse,3447.03,2644.1,0.1,8
25,is1,crps,417.11,360.69,0.1,8
26,is1,dss,736.51,674.91,0.1,8
27,is1,is1,2418.87,2139.21,0.1,8
28,sse,sse,3447.03,2644.1,0.1,8
29,sse,crps,417.11,360.69,0.1,8
30,sse,dss,736.51,674.91,0.1,8
31,sse,is1,2418.87,2139.21,0.1,8
32,crps,sse,3447.03,2644.1,0.3,8
33,crps,crps,417.11,360.69,0.3,8
34,crps,dss,736.51,674.91,0.3,8
35,crps,is1,2418.87,2139.21,0.3,8
36,dss,sse,3449.48,2609.0,0.3,8
37,dss,crps,398.8,339.84,0.3,8
38,dss,dss,647.68,563.43,0.3,8
39,dss,is1,2462.27,2110.05,0.3,8
40,is1,sse,3447.03,2644.1,0.3,8
41,is1,crps,417.11,360.69,0.3,8
42,is1,dss,736.51,674.91,0.3,8
43,is1,is1,2418.87,2139.21,0.3,8
44,sse,sse,3447.03,2644.1,0.3,8
45,sse,crps,417.11,360.69,0.3,8
46,sse,dss,736.51,674.91,0.3,8
47,sse,is1,2418.87,2139.21,0.3,8
48,crps,sse,3392.3,2844.84,0.5,8
49,crps,crps,409.48,374.44,0.5,8
50,crps,dss,717.04,687.91,0.5,8
51,crps,is1,2401.63,2191.38,0.5,8
52,dss,sse,3389.15,2836.29,0.5,8
53,dss,crps,389.5,357.02,0.5,8
54,dss,dss,633.56,592.04,0.5,8
55,dss,is1,2449.08,2175.6,0.5,8
56,is1,sse,3392.3,2844.84,0.5,8
57,is1,crps,409.48,374.44,0.5,8
58,is1,dss,717.04,687.91,0.5,8
59,is1,is1,2401.63,2191.38,0.5,8
60,sse,sse,3392.3,2844.84,0.5,8
61,sse,crps,409.48,374.44,0.5,8
62,sse,dss,717.04,687.91,0.5,8
63,sse,is1,2401.63,2191.38,0.5,8
64,crps,sse,3392.3,2844.84,0.8,8
65,crps,crps,409.48,374.44,0.8,8
66,crps,dss,717.04,687.91,0.8,8
67,crps,is1,2401.63,2191.38,0.8,8
68,dss,sse,3389.15,2836.29,0.8,8
69,dss,crps,389.5,357.02,0.8,8
70,dss,dss,633.56,592.04,0.8,8
71,dss,is1,2449.08,2175.6,0.8,8
72,is1,sse,3392.3,2844.84,0.8,8
73,is1,crps,409.48,374.44,0.8,8
74,is1,dss,717.04,687.91,0.8,8
75,is1,is1,2401.63,2191.38,0.8,8
76,sse,sse,3392.3,2844.84,0.8,8
77,sse,crps,409.48,374.44,0.8,8
78,sse,dss,717.04,687.91,0.8,8
79,sse,is1,2401.63,2191.38,0.8,8
0,crps,sse,4441.83,2069.74,0.0,9
1,crps,crps,456.91,298.76,0.0,9
2,crps,dss,733.03,532.34,0.0,9
3,crps,is1,2624.14,2003.17,0.0,9
4,dss,sse,4417.61,2076.47,0.0,9
5,dss,crps,450.7,299.98,0.0,9
6,dss,dss,723.95,530.86,0.0,9
7,dss,is1,2582.19,1978.78,0.0,9
8,is1,sse,4398.5,2077.62,0.0,9
9,is1,crps,452.22,305.84,0.0,9
10,is1,dss,781.53,547.41,0.0,9
11,is1,is1,2581.37,1970.78,0.0,9
12,sse,sse,4405.54,2063.09,0.0,9
13,sse,crps,450.3,299.44,0.0,9
14,sse,dss,720.14,531.4,0.0,9
15,sse,is1,2564.53,1985.71,0.0,9
16,crps,sse,4468.62,2083.22,0.1,9
17,crps,crps,455.46,302.49,0.1,9
18,crps,dss,742.22,538.91,0.1,9
19,crps,is1,2616.16,2011.92,0.1,9
20,dss,sse,4427.28,2081.85,0.1,9
21,dss,crps,450.89,302.81,0.1,9
22,dss,dss,734.82,537.88,0.1,9
23,dss,is1,2580.05,1985.53,0.1,9
24,is1,sse,4309.11,2212.5,0.1,9
25,is1,crps,465.78,332.76,0.1,9
26,is1,dss,845.98,602.74,0.1,9
27,is1,is1,2564.89,2016.78,0.1,9
28,sse,sse,4323.1,2209.03,0.1,9
29,sse,crps,467.21,333.03,0.1,9
30,sse,dss,850.02,604.11,0.1,9
31,sse,is1,2555.08,2028.72,0.1,9
32,crps,sse,4350.45,2213.87,0.3,9
33,crps,crps,470.36,332.45,0.3,9
34,crps,dss,853.37,603.77,0.3,9
35,crps,is1,2601.01,2043.17,0.3,9
36,dss,sse,3669.6,2522.2,0.3,9
37,dss,crps,427.72,352.04,0.3,9
38,dss,dss,830.48,614.08,0.3,9
39,dss,is1,2463.27,2095.63,0.3,9
40,is1,sse,4309.11,2212.5,0.3,9
41,is1,crps,465.78,332.76,0.3,9
42,is1,dss,845.98,602.74,0.3,9
43,is1,is1,2564.89,2016.78,0.3,9
44,sse,sse,4323.1,2209.03,0.3,9
45,sse,crps,467.21,333.03,0.3,9
46,sse,dss,850.02,604.11,0.3,9
47,sse,is1,2555.08,2028.72,0.3,9
48,crps,sse,4170.56,2288.57,0.5,9
49,crps,crps,457.73,338.02,0.5,9
50,crps,dss,845.07,606.29,0.5,9
51,crps,is1,2589.75,2046.64,0.5,9
52,dss,sse,3669.6,2522.2,0.5,9
53,dss,crps,427.72,352.04,0.5,9
54,dss,dss,830.48,614.08,0.5,9
55,dss,is1,2463.27,2095.63,0.5,9
56,is1,sse,3669.6,2522.2,0.5,9
57,is1,crps,427.72,352.04,0.5,9
58,is1,dss,830.48,614.08,0.5,9
59,is1,is1,2463.27,2095.63,0.5,9
60,sse,sse,4170.56,2288.57,0.5,9
61,sse,crps,457.73,338.02,0.5,9
62,sse,dss,845.07,606.29,0.5,9
63,sse,is1,2589.75,2046.64,0.5,9
64,crps,sse,3669.6,2522.2,0.8,9
65,crps,crps,427.72,352.04,0.8,9
66,crps,dss,830.48,614.08,0.8,9
67,crps,is1,2463.27,2095.63,0.8,9
68,dss,sse,3669.6,2522.2,0.8,9
69,dss,crps,427.72,352.04,0.8,9
70,dss,dss,830.48,614.08,0.8,9
71,dss,is1,2463.27,2095.63,0.8,9
72,is1,sse,3669.6,2522.2,0.8,9
73,is1,crps,427.72,352.04,0.8,9
74,is1,dss,830.48,614.08,0.8,9
75,is1,is1,2463.27,2095.63,0.8,9
76,sse,sse,3669.6,2522.2,0.8,9
77,sse,crps,427.72,352.04,0.8,9
78,sse,dss,830.48,614.08,0.8,9
79,sse,is1,2463.27,2095.63,0.8,9
0,crps,sse,3566.72,2697.25,0.0,10
1,crps,crps,414.03,333.28,0.0,10
2,crps,dss,662.09,566.14,0.0,10
3,crps,is1,2495.98,2197.23,0.0,10
4,dss,sse,3253.25,2739.89,0.0,10
5,dss,crps,395.04,330.61,0.0,10
6,dss,dss,642.07,556.39,0.0,10
7,dss,is1,2411.42,2202.82,0.0,10
8,is1,sse,3604.78,2801.59,0.0,10
9,is1,crps,429.89,362.14,0.0,10
10,is1,dss,714.37,680.71,0.0,10
11,is1,is1,2527.71,2211.55,0.0,10
12,sse,sse,3595.38,2692.74,0.0,10
13,sse,crps,417.64,335.84,0.0,10
14,sse,dss,719.23,607.61,0.0,10
15,sse,is1,2520.74,2184.04,0.0,10
16,crps,sse,3569.88,2704.87,0.1,10
17,crps,crps,414.68,335.68,0.1,10
18,crps,dss,658.14,578.64,0.1,10
19,crps,is1,2501.3,2207.89,0.1,10
20,dss,sse,3253.25,2739.89,0.1,10
21,dss,crps,395.04,330.61,0.1,10
22,dss,dss,642.07,556.39,0.1,10
23,dss,is1,2411.42,2202.82,0.1,10
24,is1,sse,3166.36,2958.11,0.1,10
25,is1,crps,400.82,377.34,0.1,10
26,is1,dss,697.94,704.79,0.1,10
27,is1,is1,2332.25,2268.25,0.1,10
28,sse,sse,3557.44,2837.85,0.1,10
29,sse,crps,423.41,369.48,0.1,10
30,sse,dss,711.03,700.29,0.1,10
31,sse,is1,2467.59,2243.45,0.1,10
32,crps,sse,3166.36,2958.11,0.3,10
33,crps,crps,400.82,377.34,0.3,10
34,crps,dss,697.94,704.79,0.3,10
35,crps,is1,2332.25,2268.25,0.3,10
36,dss,sse,3090.43,2820.87,0.3,10
37,dss,crps,384.03,342.48,0.3,10
38,dss,dss,622.43,577.31,0.3,10
39,dss,is1,2336.5,2218.97,0.3,10
40,is1,sse,3166.36,2958.11,0.3,10
41,is1,crps,400.82,377.34,0.3,10
42,is1,dss,697.94,704.79,0.3,10
43,is1,is1,2332.25,2268.25,0.3,10
44,sse,sse,3166.36,2958.11,0.3,10
45,sse,crps,400.82,377.34,0.3,10
46,sse,dss,697.94,704.79,0.3,10
47,sse,is1,2332.25,2268.25,0.3,10
48,crps,sse,3166.36,2958.11,0.5,10
49,crps,crps,400.82,377.34,0.5,10
50,crps,dss,697.94,704.79,0.5,10
51,crps,is1,2332.25,2268.25,0.5,10
52,dss,sse,3090.43,2820.87,0.5,10
53,dss,crps,384.03,342.48,0.5,10
54,dss,dss,622.43,577.31,0.5,10
55,dss,is1,2336.5,2218.97,0.5,10
56,is1,sse,3166.36,2958.11,0.5,10
57,is1,crps,400.82,377.34,0.5,10
58,is1,dss,697.94,704.79,0.5,10
59,is1,is1,2332.25,2268.25,0.5,10
60,sse,sse,3166.36,2958.11,0.5,10
61,sse,crps,400.82,377.34,0.5,10
62,sse,dss,697.94,704.79,0.5,10
63,sse,is1,2332.25,2268.25,0.5,10
64,crps,sse,3166.36,2958.11,0.8,10
65,crps,crps,400.82,377.34,0.8,10
66,crps,dss,697.94,704.79,0.8,10
67,crps,is1,2332.25,2268.25,0.8,10
68,dss,sse,3113.29,2857.44,0.8,10
69,dss,crps,384.3,345.65,0.8,10
70,dss,dss,625.28,588.26,0.8,10
71,dss,is1,2320.3,2230.28,0.8,10
72,is1,sse,3166.36,2958.11,0.8,10
73,is1,crps,400.82,377.34,0.8,10
74,is1,dss,697.94,704.79,0.8,10
75,is1,is1,2332.25,2268.25,0.8,10
76,sse,sse,3166.36,2958.11,0.8,10
77,sse,crps,400.82,377.34,0.8,10
78,sse,dss,697.94,704.79,0.8,10
79,sse,is1,2332.25,2268.25,0.8,10
0,crps,sse,2507.84,3370.31,0.0,11
1,crps,crps,358.09,367.61,0.0,11
2,crps,dss,656.37,598.59,0.0,11
3,crps,is1,2250.77,2350.15,0.0,11
4,dss,sse,2562.51,3405.7,0.0,11
5,dss,crps,361.03,371.97,0.0,11
6,dss,dss,718.43,591.82,0.0,11
7,dss,is1,2261.61,2345.62,0.0,11
8,is1,sse,2789.13,3452.77,0.0,11
9,is1,crps,373.11,379.69,0.0,11
10,is1,dss,658.23,642.77,0.0,11
11,is1,is1,2309.92,2327.6,0.0,11
12,sse,sse,2505.49,3369.78,0.0,11
13,sse,crps,352.24,371.31,0.0,11
14,sse,dss,652.11,621.19,0.0,11
15,sse,is1,2259.59,2357.58,0.0,11
16,crps,sse,2502.61,3370.91,0.1,11
17,crps,crps,353.37,369.0,0.1,11
18,crps,dss,644.52,600.94,0.1,11
19,crps,is1,2218.36,2351.43,0.1,11
20,dss,sse,2562.51,3405.7,0.1,11
21,dss,crps,361.03,371.97,0.1,11
22,dss,dss,718.43,591.82,0.1,11
23,dss,is1,2261.61,2345.62,0.1,11
24,is1,sse,2643.34,3540.27,0.1,11
25,is1,crps,376.23,404.78,0.1,11
26,is1,dss,678.5,733.19,0.1,11
27,is1,is1,2216.47,2365.17,0.1,11
28,sse,sse,2532.66,3432.38,0.1,11
29,sse,crps,368.76,398.94,0.1,11
30,sse,dss,663.35,735.59,0.1,11
31,sse,is1,2251.09,2370.09,0.1,11
32,crps,sse,2506.33,3467.01,0.3,11
33,crps,crps,370.81,397.71,0.3,11
34,crps,dss,672.92,732.49,0.3,11
35,crps,is1,2198.96,2388.01,0.3,11
36,dss,sse,2461.52,3580.87,0.3,11
37,dss,crps,350.61,383.83,0.3,11
38,dss,dss,676.99,600.94,0.3,11
39,dss,is1,2227.3,2360.7,0.3,11
40,is1,sse,2422.41,3670.97,0.3,11
41,is1,crps,360.6,415.65,0.3,11
42,is1,dss,661.78,743.81,0.3,11
43,is1,is1,2173.87,2406.26,0.3,11
44,sse,sse,2532.66,3432.38,0.3,11
45,sse,crps,368.76,398.94,0.3,11
46,sse,dss,663.35,735.59,0.3,11
47,sse,is1,2251.09,2370.09,0.3,11
48,crps,sse,2506.33,3467.01,0.5,11
49,crps,crps,370.81,397.71,0.5,11
50,crps,dss,672.92,732.49,0.5,11
51,crps,is1,2198.96,2388.01,0.5,11
52,dss,sse,2430.23,3606.18,0.5,11
53,dss,crps,342.17,392.7,0.5,11
54,dss,dss,631.11,624.41,0.5,11
55,dss,is1,2208.06,2387.49,0.5,11
56,is1,sse,2422.41,3670.97,0.5,11
57,is1,crps,360.6,415.65,0.5,11
58,is1,dss,661.78,743.81,0.5,11
59,is1,is1,2173.87,2406.26,0.5,11
60,sse,sse,2536.07,3491.47,0.5,11
61,sse,crps,366.46,405.69,0.5,11
62,sse,dss,663.65,737.66,0.5,11
63,sse,is1,2195.96,2390.98,0.5,11
64,crps,sse,2422.41,3670.97,0.8,11
65,crps,crps,360.6,415.65,0.8,11
66,crps,dss,661.78,743.81,0.8,11
67,crps,is1,2173.87,2406.26,0.8,11
68,dss,sse,2434.56,3664.5,0.8,11
69,dss,crps,342.63,396.75,0.8,11
70,dss,dss,634.4,638.02,0.8,11
71,dss,is1,2191.28,2402.07,0.8,11
72,is1,sse,2422.41,3670.97,0.8,11
73,is1,crps,360.6,415.65,0.8,11
74,is1,dss,661.78,743.81,0.8,11
75,is1,is1,2173.87,2406.26,0.8,11
76,sse,sse,2422.41,3670.97,0.8,11
77,sse,crps,360.6,415.65,0.8,11
78,sse,dss,661.78,743.81,0.8,11
79,sse,is1,2173.87,2406.26,0.8,11
0,crps,sse,3423.0,2653.53,0.0,12
1,crps,crps,401.0,330.7,0.0,12
2,crps,dss,718.24,572.61,0.0,12
3,crps,is1,2437.34,2153.65,0.0,12
4,dss,sse,3445.51,2698.22,0.0,12
5,dss,crps,398.68,336.43,0.0,12
6,dss,dss,704.19,565.2,0.0,12
7,dss,is1,2467.11,2162.82,0.0,12
8,is1,sse,3429.22,2651.03,0.0,12
9,is1,crps,407.29,339.02,0.0,12
10,is1,dss,765.09,601.39,0.0,12
11,is1,is1,2517.32,2124.31,0.0,12
12,sse,sse,3515.15,2640.32,0.0,12
13,sse,crps,401.91,334.0,0.0,12
14,sse,dss,697.36,577.19,0.0,12
15,sse,is1,2468.07,2126.96,0.0,12
16,crps,sse,3419.13,2659.51,0.1,12
17,crps,crps,399.28,332.62,0.1,12
18,crps,dss,709.96,579.5,0.1,12
19,crps,is1,2436.76,2158.02,0.1,12
20,dss,sse,3439.78,2704.18,0.1,12
21,dss,crps,391.57,342.9,0.1,12
22,dss,dss,688.62,581.15,0.1,12
23,dss,is1,2455.02,2181.12,0.1,12
24,is1,sse,3229.76,2856.54,0.1,12
25,is1,crps,396.48,377.28,0.1,12
26,is1,dss,764.33,655.99,0.1,12
27,is1,is1,2358.74,2219.33,0.1,12
28,sse,sse,3229.76,2856.54,0.1,12
29,sse,crps,396.48,377.28,0.1,12
30,sse,dss,764.33,655.99,0.1,12
31,sse,is1,2358.74,2219.33,0.1,12
32,crps,sse,3229.76,2856.54,0.3,12
33,crps,crps,396.48,377.28,0.3,12
34,crps,dss,764.33,655.99,0.3,12
35,crps,is1,2358.74,2219.33,0.3,12
36,dss,sse,3458.36,2706.28,0.3,12
37,dss,crps,391.47,344.44,0.3,12
38,dss,dss,707.04,584.39,0.3,12
39,dss,is1,2442.73,2183.9,0.3,12
40,is1,sse,3229.76,2856.54,0.3,12
41,is1,crps,396.48,377.28,0.3,12
42,is1,dss,764.33,655.99,0.3,12
43,is1,is1,2358.74,2219.33,0.3,12
44,sse,sse,3229.76,2856.54,0.3,12
45,sse,crps,396.48,377.28,0.3,12
46,sse,dss,764.33,655.99,0.3,12
47,sse,is1,2358.74,2219.33,0.3,12
48,crps,sse,3229.76,2856.54,0.5,12
49,crps,crps,396.48,377.28,0.5,12
50,crps,dss,764.33,655.99,0.5,12
51,crps,is1,2358.74,2219.33,0.5,12
52,dss,sse,3233.16,2839.64,0.5,12
53,dss,crps,387.62,365.05,0.5,12
54,dss,dss,690.9,604.15,0.5,12
55,dss,is1,2359.72,2216.84,0.5,12
56,is1,sse,3229.76,2856.54,0.5,12
57,is1,crps,396.48,377.28,0.5,12
58,is1,dss,764.33,655.99,0.5,12
59,is1,is1,2358.74,2219.33,0.5,12
60,sse,sse,3229.76,2856.54,0.5,12
61,sse,crps,396.48,377.28,0.5,12
62,sse,dss,764.33,655.99,0.5,12
63,sse,is1,2358.74,2219.33,0.5,12
64,crps,sse,3229.76,2856.54,0.8,12
65,crps,crps,396.48,377.28,0.8,12
66,crps,dss,764.33,655.99,0.8,12
67,crps,is1,2358.74,2219.33,0.8,12
68,dss,sse,3229.76,2856.54,0.8,12
69,dss,crps,396.48,377.28,0.8,12
70,dss,dss,764.33,655.99,0.8,12
71,dss,is1,2358.74,2219.33,0.8,12
72,is1,sse,3229.76,2856.54,0.8,12
73,is1,crps,396.48,377.28,0.8,12
74,is1,dss,764.33,655.99,0.8,12
75,is1,is1,2358.74,2219.33,0.8,12
76,sse,sse,3229.76,2856.54,0.8,12
77,sse,crps,396.48,377.28,0.8,12
78,sse,dss,764.33,655.99,0.8,12
79,sse,is1,2358.74,2219.33,0.8,12
0,crps,sse,3770.26,2591.36,0.0,13
1,crps,crps,426.08,325.22,0.0,13
2,crps,dss,765.21,552.17,0.0,13
3,crps,is1,2401.64,2188.3,0.0,13
4,dss,sse,3626.45,2568.43,0.0,13
5,dss,crps,423.63,324.66,0.0,13
6,dss,dss,755.29,547.88,0.0,13
7,dss,is1,2404.72,2129.51,0.0,13
8,is1,sse,3350.58,2584.9,0.0,13
9,is1,crps,420.02,340.06,0.0,13
10,is1,dss,792.28,614.2,0.0,13
11,is1,is1,2371.93,2128.43,0.0,13
12,sse,sse,3640.33,2496.25,0.0,13
13,sse,crps,419.04,317.95,0.0,13
14,sse,dss,720.38,548.05,0.0,13
15,sse,is1,2380.92,2128.59,0.0,13
16,crps,sse,3756.03,2598.71,0.1,13
17,crps,crps,422.13,327.48,0.1,13
18,crps,dss,748.11,559.87,0.1,13
19,crps,is1,2380.49,2201.08,0.1,13
20,dss,sse,3618.1,2575.18,0.1,13
21,dss,crps,421.45,326.74,0.1,13
22,dss,dss,753.15,555.19,0.1,13
23,dss,is1,2403.15,2137.55,0.1,13
24,is1,sse,3355.26,2649.26,0.1,13
25,is1,crps,416.26,356.66,0.1,13
26,is1,dss,748.0,650.71,0.1,13
27,is1,is1,2342.6,2172.34,0.1,13
28,sse,sse,3401.15,2615.03,0.1,13
29,sse,crps,422.99,352.71,0.1,13
30,sse,dss,759.43,647.94,0.1,13
31,sse,is1,2341.65,2172.01,0.1,13
32,crps,sse,3440.71,2757.39,0.3,13
33,crps,crps,410.98,369.49,0.3,13
34,crps,dss,740.93,667.55,0.3,13
35,crps,is1,2322.67,2258.84,0.3,13
36,dss,sse,3445.86,2725.31,0.3,13
37,dss,crps,391.97,348.1,0.3,13
38,dss,dss,636.52,587.54,0.3,13
39,dss,is1,2327.55,2256.62,0.3,13
40,is1,sse,3440.71,2757.39,0.3,13
41,is1,crps,410.98,369.49,0.3,13
42,is1,dss,740.93,667.55,0.3,13
43,is1,is1,2322.67,2258.84,0.3,13
44,sse,sse,3440.71,2757.39,0.3,13
45,sse,crps,410.98,369.49,0.3,13
46,sse,dss,740.93,667.55,0.3,13
47,sse,is1,2322.67,2258.84,0.3,13
48,crps,sse,3440.71,2757.39,0.5,13
49,crps,crps,410.98,369.49,0.5,13
50,crps,dss,740.93,667.55,0.5,13
51,crps,is1,2322.67,2258.84,0.5,13
52,dss,sse,3435.49,2744.5,0.5,13
53,dss,crps,400.89,359.14,0.5,13
54,dss,dss,677.06,614.85,0.5,13
55,dss,is1,2321.19,2258.53,0.5,13
56,is1,sse,3440.71,2757.39,0.5,13
57,is1,crps,410.98,369.49,0.5,13
58,is1,dss,740.93,667.55,0.5,13
59,is1,is1,2322.67,2258.84,0.5,13
60,sse,sse,3440.71,2757.39,0.5,13
61,sse,crps,410.98,369.49,0.5,13
62,sse,dss,740.93,667.55,0.5,13
63,sse,is1,2322.67,2258.84,0.5,13
64,crps,sse,3440.71,2757.39,0.8,13
65,crps,crps,410.98,369.49,0.8,13
66,crps,dss,740.93,667.55,0.8,13
67,crps,is1,2322.67,2258.84,0.8,13
68,dss,sse,3440.71,2757.39,0.8,13
69,dss,crps,410.98,369.49,0.8,13
70,dss,dss,740.93,667.55,0.8,13
71,dss,is1,2322.67,2258.84,0.8,13
72,is1,sse,3440.71,2757.39,0.8,13
73,is1,crps,410.98,369.49,0.8,13
74,is1,dss,740.93,667.55,0.8,13
75,is1,is1,2322.67,2258.84,0.8,13
76,sse,sse,3440.71,2757.39,0.8,13
77,sse,crps,410.98,369.49,0.8,13
78,sse,dss,740.93,667.55,0.8,13
79,sse,is1,2322.67,2258.84,0.8,13
0,crps,sse,3355.66,2788.04,0.0,14
1,crps,crps,400.57,339.87,0.0,14
2,crps,dss,716.78,587.4,0.0,14
3,crps,is1,2508.24,2185.88,0.0,14
4,dss,sse,3343.87,2815.82,0.0,14
5,dss,crps,403.03,344.61,0.0,14
6,dss,dss,792.86,569.77,0.0,14
7,dss,is1,2535.48,2179.22,0.0,14
8,is1,sse,3417.63,2809.95,0.0,14
9,is1,crps,413.02,349.17,0.0,14
10,is1,dss,788.14,603.56,0.0,14
11,is1,is1,2515.09,2180.74,0.0,14
12,sse,sse,3395.13,2768.52,0.0,14
13,sse,crps,410.55,344.37,0.0,14
14,sse,dss,745.75,593.46,0.0,14
15,sse,is1,2499.26,2175.82,0.0,14
16,crps,sse,3351.65,2794.23,0.1,14
17,crps,crps,401.11,341.6,0.1,14
18,crps,dss,707.04,599.84,0.1,14
19,crps,is1,2519.58,2191.75,0.1,14
20,dss,sse,3343.87,2815.82,0.1,14
21,dss,crps,403.03,344.61,0.1,14
22,dss,dss,792.86,569.77,0.1,14
23,dss,is1,2535.48,2179.22,0.1,14
24,is1,sse,3366.87,2927.32,0.1,14
25,is1,crps,420.75,372.83,0.1,14
26,is1,dss,808.91,679.95,0.1,14
27,is1,is1,2504.45,2202.37,0.1,14
28,sse,sse,3359.22,2909.74,0.1,14
29,sse,crps,420.8,371.82,0.1,14
30,sse,dss,773.06,680.9,0.1,14
31,sse,is1,2496.07,2212.78,0.1,14
32,crps,sse,3359.22,2909.74,0.3,14
33,crps,crps,420.8,371.82,0.3,14
34,crps,dss,773.06,680.9,0.3,14
35,crps,is1,2496.07,2212.78,0.3,14
36,dss,sse,3350.38,2820.32,0.3,14
37,dss,crps,403.86,345.6,0.3,14
38,dss,dss,786.76,573.88,0.3,14
39,dss,is1,2540.93,2188.24,0.3,14
40,is1,sse,3366.87,2927.32,0.3,14
41,is1,crps,420.75,372.83,0.3,14
42,is1,dss,808.91,679.95,0.3,14
43,is1,is1,2504.45,2202.37,0.3,14
44,sse,sse,3359.22,2909.74,0.3,14
45,sse,crps,420.8,371.82,0.3,14
46,sse,dss,773.06,680.9,0.3,14
47,sse,is1,2496.07,2212.78,0.3,14
48,crps,sse,2774.45,3313.86,0.5,14
49,crps,crps,372.33,402.25,0.5,14
50,crps,dss,690.01,709.33,0.5,14
51,crps,is1,2274.24,2315.01,0.5,14
52,dss,sse,2745.96,3291.61,0.5,14
53,dss,crps,355.48,381.75,0.5,14
54,dss,dss,631.07,625.61,0.5,14
55,dss,is1,2282.21,2312.58,0.5,14
56,is1,sse,2774.45,3313.86,0.5,14
57,is1,crps,372.33,402.25,0.5,14
58,is1,dss,690.01,709.33,0.5,14
59,is1,is1,2274.24,2315.01,0.5,14
60,sse,sse,2774.45,3313.86,0.5,14
61,sse,crps,372.33,402.25,0.5,14
62,sse,dss,690.01,709.33,0.5,14
63,sse,is1,2274.24,2315.01,0.5,14
64,crps,sse,2774.45,3313.86,0.8,14
65,crps,crps,372.33,402.25,0.8,14
66,crps,dss,690.01,709.33,0.8,14
67,crps,is1,2274.24,2315.01,0.8,14
68,dss,sse,2774.45,3313.86,0.8,14
69,dss,crps,372.33,402.25,0.8,14
70,dss,dss,690.01,709.33,0.8,14
71,dss,is1,2274.24,2315.01,0.8,14
72,is1,sse,2774.45,3313.86,0.8,14
73,is1,crps,372.33,402.25,0.8,14
74,is1,dss,690.01,709.33,0.8,14
75,is1,is1,2274.24,2315.01,0.8,14
76,sse,sse,2774.45,3313.86,0.8,14
77,sse,crps,372.33,402.25,0.8,14
78,sse,dss,690.01,709.33,0.8,14
79,sse,is1,2274.24,2315.01,0.8,14
0,crps,sse,3425.87,2740.42,0.0,15
1,crps,crps,392.48,343.9,0.0,15
2,crps,dss,650.3,610.74,0.0,15
3,crps,is1,2343.24,2254.08,0.0,15
4,dss,sse,3336.0,2727.7,0.0,15
5,dss,crps,398.48,345.77,0.0,15
6,dss,dss,653.39,598.58,0.0,15
7,dss,is1,2436.81,2188.78,0.0,15
8,is1,sse,3344.29,2711.21,0.0,15
9,is1,crps,406.08,343.82,0.0,15
10,is1,dss,662.74,603.12,0.0,15
11,is1,is1,2430.18,2166.91,0.0,15
12,sse,sse,3507.31,2733.14,0.0,15
