,Method,Metric,Train,Test,Threshold,Rep
54,dss,dss,-248.57,-944.13,0.5,7
55,dss,is1,149.98,789.54,0.5,7
56,is1,sse,22.88,152.08,0.5,7
57,is1,crps,31.95,194.08,0.5,7
58,is1,dss,-250.23,-990.52,0.5,7
59,is1,is1,141.98,777.37,0.5,7
60,sse,sse,22.63,151.55,0.5,7
61,sse,crps,32.84,193.92,0.5,7
62,sse,dss,-250.41,-977.09,0.5,7
63,sse,is1,147.26,789.57,0.5,7
64,crps,sse,22.26,151.55,0.8,7
65,crps,crps,31.13,195.15,0.8,7
66,crps,dss,-258.6,-978.6,0.8,7
67,crps,is1,143.13,785.35,0.8,7
68,dss,sse,24.18,149.02,0.8,7
69,dss,crps,35.39,198.87,0.8,7
70,dss,dss,-236.71,-1009.56,0.8,7
71,dss,is1,158.98,817.89,0.8,7
72,is1,sse,22.88,152.08,0.8,7
73,is1,crps,31.95,194.08,0.8,7
74,is1,dss,-250.23,-990.52,0.8,7
75,is1,is1,141.98,777.37,0.8,7
76,sse,sse,22.63,151.55,0.8,7
77,sse,crps,32.84,193.92,0.8,7
78,sse,dss,-250.41,-977.09,0.8,7
79,sse,is1,147.26,789.57,0.8,7
0,crps,sse,28.17,162.05,0.0,8
1,crps,crps,32.6,202.85,0.0,8
2,crps,dss,-277.44,-1030.98,0.0,8
3,crps,is1,138.23,769.59,0.0,8
4,dss,sse,28.13,160.19,0.0,8
5,dss,crps,32.91,199.96,0.0,8
6,dss,dss,-277.07,-1043.76,0.0,8
7,dss,is1,138.9,774.44,0.0,8
8,is1,sse,28.76,158.57,0.0,8
9,is1,crps,32.96,200.43,0.0,8
10,is1,dss,-277.2,-1034.35,0.0,8
11,is1,is1,137.06,773.81,0.0,8
12,sse,sse,28.91,158.33,0.0,8
13,sse,crps,33.1,199.11,0.0,8
14,sse,dss,-275.22,-1049.05,0.0,8
15,sse,is1,137.12,773.24,0.0,8
16,crps,sse,28.17,162.05,0.1,8
17,crps,crps,32.6,202.85,0.1,8
18,crps,dss,-277.44,-1030.98,0.1,8
19,crps,is1,138.23,769.59,0.1,8
20,dss,sse,28.33,158.8,0.1,8
21,dss,crps,33.42,197.38,0.1,8
22,dss,dss,-275.1,-1057.66,0.1,8
23,dss,is1,141.21,770.46,0.1,8
24,is1,sse,28.83,158.28,0.1,8
25,is1,crps,33.06,200.02,0.1,8
26,is1,dss,-276.49,-1037.26,0.1,8
27,is1,is1,137.25,776.86,0.1,8
28,sse,sse,28.96,158.21,0.1,8
29,sse,crps,33.36,198.06,0.1,8
30,sse,dss,-274.67,-1050.22,0.1,8
31,sse,is1,139.24,767.27,0.1,8
32,crps,sse,28.29,160.04,0.3,8
33,crps,crps,33.3,198.41,0.3,8
34,crps,dss,-275.93,-1050.36,0.3,8
35,crps,is1,140.51,770.36,0.3,8
36,dss,sse,28.33,158.8,0.3,8
37,dss,crps,33.42,197.38,0.3,8
38,dss,dss,-275.1,-1057.66,0.3,8
39,dss,is1,141.21,770.46,0.3,8
40,is1,sse,29.52,157.62,0.3,8
41,is1,crps,33.97,195.88,0.3,8
42,is1,dss,-266.24,-1094.92,0.3,8
43,is1,is1,138.99,772.85,0.3,8
44,sse,sse,29.11,156.94,0.3,8
45,sse,crps,33.61,196.53,0.3,8
46,sse,dss,-273.24,-1062.95,0.3,8
47,sse,is1,139.43,769.25,0.3,8
48,crps,sse,28.29,160.04,0.5,8
49,crps,crps,33.3,198.41,0.5,8
50,crps,dss,-275.93,-1050.36,0.5,8
51,crps,is1,140.51,770.36,0.5,8
52,dss,sse,32.44,150.01,0.5,8
53,dss,crps,37.57,198.03,0.5,8
54,dss,dss,-249.87,-1093.14,0.5,8
55,dss,is1,152.55,794.24,0.5,8
56,is1,sse,29.55,157.57,0.5,8
57,is1,crps,34.09,195.46,0.5,8
58,is1,dss,-265.95,-1095.41,0.5,8
59,is1,is1,139.51,769.83,0.5,8
60,sse,sse,29.11,156.94,0.5,8
61,sse,crps,33.61,196.53,0.5,8
62,sse,dss,-273.24,-1062.95,0.5,8
63,sse,is1,139.43,769.25,0.5,8
64,crps,sse,28.29,160.04,0.8,8
65,crps,crps,33.3,198.41,0.8,8
66,crps,dss,-275.93,-1050.36,0.8,8
67,crps,is1,140.51,770.36,0.8,8
68,dss,sse,32.44,150.01,0.8,8
69,dss,crps,37.57,198.03,0.8,8
70,dss,dss,-249.87,-1093.14,0.8,8
71,dss,is1,152.55,794.24,0.8,8
72,is1,sse,29.56,157.55,0.8,8
73,is1,crps,34.19,195.07,0.8,8
74,is1,dss,-265.81,-1095.67,0.8,8
75,is1,is1,140.76,768.74,0.8,8
76,sse,sse,29.11,156.94,0.8,8
77,sse,crps,33.61,196.53,0.8,8
78,sse,dss,-273.24,-1062.95,0.8,8
79,sse,is1,139.43,769.25,0.8,8
0,crps,sse,20.97,156.92,0.0,9
1,crps,crps,30.12,197.02,0.0,9
2,crps,dss,-292.59,-989.5,0.0,9
3,crps,is1,120.12,779.99,0.0,9
4,dss,sse,21.08,155.87,0.0,9
5,dss,crps,30.26,196.62,0.0,9
6,dss,dss,-291.1,-997.39,0.0,9
7,dss,is1,120.7,792.48,0.0,9
8,is1,sse,20.77,157.02,0.0,9
9,is1,crps,29.98,199.36,0.0,9
10,is1,dss,-289.4,-907.12,0.0,9
11,is1,is1,118.34,802.43,0.0,9
12,sse,sse,19.96,160.09,0.0,9
13,sse,crps,29.51,197.7,0.0,9
14,sse,dss,-293.88,-972.37,0.0,9
15,sse,is1,114.75,804.17,0.0,9
16,crps,sse,20.97,156.92,0.1,9
17,crps,crps,30.12,197.02,0.1,9
18,crps,dss,-292.59,-989.5,0.1,9
19,crps,is1,120.12,779.99,0.1,9
20,dss,sse,21.62,154.54,0.1,9
21,dss,crps,32.3,198.42,0.1,9
22,dss,dss,-285.6,-1009.69,0.1,9
23,dss,is1,125.43,795.8,0.1,9
24,is1,sse,20.77,157.02,0.1,9
25,is1,crps,29.98,199.36,0.1,9
26,is1,dss,-289.4,-907.12,0.1,9
27,is1,is1,118.34,802.43,0.1,9
28,sse,sse,19.96,160.09,0.1,9
29,sse,crps,29.51,197.7,0.1,9
30,sse,dss,-293.88,-972.37,0.1,9
31,sse,is1,114.75,804.17,0.1,9
32,crps,sse,20.97,156.78,0.3,9
33,crps,crps,30.22,196.28,0.3,9
34,crps,dss,-292.57,-990.89,0.3,9
35,crps,is1,120.72,774.18,0.3,9
36,dss,sse,21.62,154.54,0.3,9
37,dss,crps,32.3,198.42,0.3,9
38,dss,dss,-285.6,-1009.69,0.3,9
39,dss,is1,125.43,795.8,0.3,9
40,is1,sse,20.97,156.47,0.3,9
41,is1,crps,30.66,196.77,0.3,9
42,is1,dss,-287.28,-914.65,0.3,9
43,is1,is1,121.02,800.75,0.3,9
44,sse,sse,20.22,159.19,0.3,9
45,sse,crps,29.97,196.11,0.3,9
46,sse,dss,-291.3,-981.39,0.3,9
47,sse,is1,116.85,781.82,0.3,9
48,crps,sse,21.0,156.51,0.5,9
49,crps,crps,30.32,195.61,0.5,9
50,crps,dss,-292.29,-993.63,0.5,9
51,crps,is1,121.24,772.36,0.5,9
52,dss,sse,21.62,154.54,0.5,9
53,dss,crps,32.3,198.42,0.5,9
54,dss,dss,-285.6,-1009.69,0.5,9
55,dss,is1,125.43,795.8,0.5,9
56,is1,sse,20.97,156.33,0.5,9
57,is1,crps,30.75,196.03,0.5,9
58,is1,dss,-287.26,-916.04,0.5,9
59,is1,is1,121.62,794.94,0.5,9
60,sse,sse,20.43,161.43,0.5,9
61,sse,crps,31.5,204.17,0.5,9
62,sse,dss,-289.2,-958.95,0.5,9
63,sse,is1,121.67,820.71,0.5,9
64,crps,sse,21.5,153.26,0.8,9
65,crps,crps,30.95,191.88,0.8,9
66,crps,dss,-286.84,-1022.52,0.8,9
67,crps,is1,121.62,769.71,0.8,9
68,dss,sse,21.62,154.54,0.8,9
69,dss,crps,32.3,198.42,0.8,9
70,dss,dss,-285.6,-1009.69,0.8,9
71,dss,is1,125.43,795.8,0.8,9
72,is1,sse,20.97,156.33,0.8,9
73,is1,crps,30.75,196.03,0.8,9
74,is1,dss,-287.26,-916.04,0.8,9
75,is1,is1,121.62,794.94,0.8,9
76,sse,sse,22.32,157.95,0.8,9
77,sse,crps,34.23,205.42,0.8,9
78,sse,dss,-246.02,-851.37,0.8,9
79,sse,is1,131.44,847.16,0.8,9
0,crps,sse,27.6,153.97,0.0,10
1,crps,crps,34.12,194.65,0.0,10
2,crps,dss,-271.3,-1047.55,0.0,10
3,crps,is1,139.95,788.01,0.0,10
4,dss,sse,28.23,153.12,0.0,10
5,dss,crps,34.15,196.18,0.0,10
6,dss,dss,-273.75,-1022.96,0.0,10
7,dss,is1,137.45,806.39,0.0,10
8,is1,sse,28.28,152.97,0.0,10
9,is1,crps,34.17,196.23,0.0,10
10,is1,dss,-273.23,-1024.44,0.0,10
11,is1,is1,137.31,807.19,0.0,10
12,sse,sse,27.58,153.53,0.0,10
13,sse,crps,34.03,194.62,0.0,10
14,sse,dss,-271.48,-1051.9,0.0,10
15,sse,is1,139.55,784.12,0.0,10
16,crps,sse,27.6,153.97,0.1,10
17,crps,crps,34.12,194.65,0.1,10
18,crps,dss,-271.3,-1047.55,0.1,10
19,crps,is1,139.95,788.01,0.1,10
20,dss,sse,28.25,152.92,0.1,10
21,dss,crps,34.21,195.73,0.1,10
22,dss,dss,-273.55,-1024.95,0.1,10
23,dss,is1,138.16,807.09,0.1,10
24,is1,sse,28.28,152.97,0.1,10
25,is1,crps,34.17,196.23,0.1,10
26,is1,dss,-273.23,-1024.44,0.1,10
27,is1,is1,137.31,807.19,0.1,10
28,sse,sse,27.6,153.34,0.1,10
29,sse,crps,34.08,194.17,0.1,10
30,sse,dss,-271.29,-1053.89,0.1,10
31,sse,is1,140.26,784.83,0.1,10
32,crps,sse,27.6,153.97,0.3,10
33,crps,crps,34.12,194.65,0.3,10
34,crps,dss,-271.3,-1047.55,0.3,10
35,crps,is1,139.95,788.01,0.3,10
36,dss,sse,29.78,151.47,0.3,10
37,dss,crps,36.68,198.4,0.3,10
38,dss,dss,-262.98,-1023.52,0.3,10
39,dss,is1,150.17,818.56,0.3,10
40,is1,sse,28.28,152.97,0.3,10
41,is1,crps,34.17,196.23,0.3,10
42,is1,dss,-273.23,-1024.44,0.3,10
43,is1,is1,137.31,807.19,0.3,10
44,sse,sse,27.6,153.34,0.3,10
45,sse,crps,34.08,194.17,0.3,10
46,sse,dss,-271.29,-1053.89,0.3,10
47,sse,is1,140.26,784.83,0.3,10
48,crps,sse,27.63,153.75,0.5,10
49,crps,crps,34.2,194.15,0.5,10
50,crps,dss,-270.99,-1049.79,0.5,10
51,crps,is1,140.81,786.49,0.5,10
52,dss,sse,29.78,151.47,0.5,10
53,dss,crps,36.68,198.4,0.5,10
54,dss,dss,-262.98,-1023.52,0.5,10
55,dss,is1,150.17,818.56,0.5,10
56,is1,sse,28.45,151.96,0.5,10
57,is1,crps,34.52,195.02,0.5,10
58,is1,dss,-271.58,-1034.57,0.5,10
59,is1,is1,138.86,802.1,0.5,10
60,sse,sse,27.82,152.01,0.5,10
61,sse,crps,34.45,192.91,0.5,10
62,sse,dss,-269.12,-1067.2,0.5,10
63,sse,is1,141.49,780.54,0.5,10
64,crps,sse,27.82,152.0,0.8,10
65,crps,crps,34.41,192.58,0.8,10
66,crps,dss,-269.1,-1067.26,0.8,10
67,crps,is1,141.87,779.73,0.8,10
68,dss,sse,30.3,150.81,0.8,10
69,dss,crps,37.52,196.06,0.8,10
70,dss,dss,-257.01,-1065.91,0.8,10
71,dss,is1,151.38,799.85,0.8,10
72,is1,sse,28.79,150.49,0.8,10
73,is1,crps,35.23,191.74,0.8,10
74,is1,dss,-268.1,-1049.32,0.8,10
75,is1,is1,143.45,791.29,0.8,10
76,sse,sse,28.53,153.51,0.8,10
77,sse,crps,36.23,197.98,0.8,10
78,sse,dss,-262.0,-1052.12,0.8,10
79,sse,is1,151.01,803.29,0.8,10
0,crps,sse,19.5,156.86,0.0,11
1,crps,crps,28.33,195.32,0.0,11
2,crps,dss,-302.48,-981.17,0.0,11
3,crps,is1,109.93,798.79,0.0,11
4,dss,sse,19.95,153.28,0.0,11
5,dss,crps,28.85,191.78,0.0,11
6,dss,dss,-299.68,-1039.97,0.0,11
7,dss,is1,111.44,770.41,0.0,11
8,is1,sse,19.38,157.2,0.0,11
9,is1,crps,28.45,194.36,0.0,11
10,is1,dss,-302.79,-1006.63,0.0,11
11,is1,is1,109.41,789.72,0.0,11
12,sse,sse,19.72,157.27,0.0,11
13,sse,crps,28.83,194.12,0.0,11
14,sse,dss,-299.1,-1023.29,0.0,11
15,sse,is1,111.04,779.35,0.0,11
16,crps,sse,19.51,156.84,0.1,11
17,crps,crps,28.38,195.16,0.1,11
18,crps,dss,-302.41,-981.38,0.1,11
19,crps,is1,110.18,799.1,0.1,11
20,dss,sse,19.96,153.26,0.1,11
21,dss,crps,28.89,191.62,0.1,11
22,dss,dss,-299.61,-1040.18,0.1,11
23,dss,is1,111.68,770.73,0.1,11
24,is1,sse,19.78,154.56,0.1,11
25,is1,crps,28.86,192.09,0.1,11
26,is1,dss,-298.39,-1032.24,0.1,11
27,is1,is1,111.08,782.78,0.1,11
28,sse,sse,19.72,157.25,0.1,11
29,sse,crps,28.88,193.96,0.1,11
30,sse,dss,-299.03,-1023.5,0.1,11
31,sse,is1,111.28,779.67,0.1,11
32,crps,sse,19.58,155.71,0.3,11
33,crps,crps,28.46,194.18,0.3,11
34,crps,dss,-301.67,-992.71,0.3,11
35,crps,is1,110.56,799.62,0.3,11
36,dss,sse,20.46,148.8,0.3,11
37,dss,crps,29.58,188.03,0.3,11
38,dss,dss,-293.32,-1083.85,0.3,11
39,dss,is1,113.64,763.74,0.3,11
40,is1,sse,19.95,152.94,0.3,11
41,is1,crps,29.08,190.37,0.3,11
42,is1,dss,-296.63,-1048.48,0.3,11
43,is1,is1,112.21,776.29,0.3,11
44,sse,sse,19.81,155.93,0.3,11
45,sse,crps,29.65,193.56,0.3,11
46,sse,dss,-286.62,-977.83,0.3,11
47,sse,is1,114.36,774.99,0.3,11
48,crps,sse,19.98,153.08,0.5,11
49,crps,crps,28.86,192.0,0.5,11
50,crps,dss,-297.27,-1018.23,0.5,11
51,crps,is1,112.05,793.75,0.5,11
52,dss,sse,20.9,151.37,0.5,11
53,dss,crps,31.0,196.54,0.5,11
54,dss,dss,-288.96,-1058.1,0.5,11
55,dss,is1,122.04,813.75,0.5,11
56,is1,sse,20.46,148.8,0.5,11
57,is1,crps,29.58,188.03,0.5,11
58,is1,dss,-293.32,-1083.85,0.5,11
59,is1,is1,113.64,763.74,0.5,11
60,sse,sse,19.81,155.93,0.5,11
61,sse,crps,29.65,193.56,0.5,11
62,sse,dss,-286.62,-977.83,0.5,11
63,sse,is1,114.36,774.99,0.5,11
64,crps,sse,19.98,153.08,0.8,11
65,crps,crps,28.86,192.0,0.8,11
66,crps,dss,-297.27,-1018.23,0.8,11
67,crps,is1,112.05,793.75,0.8,11
68,dss,sse,20.9,151.37,0.8,11
69,dss,crps,31.0,196.54,0.8,11
70,dss,dss,-288.96,-1058.1,0.8,11
71,dss,is1,122.04,813.75,0.8,11
72,is1,sse,20.46,148.8,0.8,11
73,is1,crps,29.58,188.03,0.8,11
74,is1,dss,-293.32,-1083.85,0.8,11
75,is1,is1,113.64,763.74,0.8,11
76,sse,sse,19.81,155.93,0.8,11
77,sse,crps,29.65,193.56,0.8,11
78,sse,dss,-286.62,-977.83,0.8,11
79,sse,is1,114.36,774.99,0.8,11
0,crps,sse,32.7,154.8,0.0,12
1,crps,crps,35.69,195.12,0.0,12
2,crps,dss,-240.39,-1042.07,0.0,12
3,crps,is1,152.02,765.88,0.0,12
4,dss,sse,33.21,153.21,0.0,12
5,dss,crps,36.11,195.82,0.0,12
6,dss,dss,-246.4,-983.29,0.0,12
7,dss,is1,150.43,781.36,0.0,12
8,is1,sse,33.58,152.38,0.0,12
9,is1,crps,36.45,193.7,0.0,12
10,is1,dss,-239.13,-1068.04,0.0,12
11,is1,is1,149.54,791.06,0.0,12
12,sse,sse,32.72,153.57,0.0,12
13,sse,crps,36.08,194.85,0.0,12
14,sse,dss,-243.33,-1034.87,0.0,12
15,sse,is1,148.96,783.37,0.0,12
16,crps,sse,32.7,154.78,0.1,12
17,crps,crps,35.73,194.9,0.1,12
18,crps,dss,-240.39,-1042.31,0.1,12
19,crps,is1,152.28,764.35,0.1,12
20,dss,sse,33.54,151.17,0.1,12
21,dss,crps,36.83,193.15,0.1,12
22,dss,dss,-243.1,-1003.65,0.1,12
23,dss,is1,152.33,764.95,0.1,12
24,is1,sse,33.58,152.38,0.1,12
25,is1,crps,36.45,193.7,0.1,12
26,is1,dss,-239.13,-1068.04,0.1,12
27,is1,is1,149.54,791.06,0.1,12
28,sse,sse,32.77,153.88,0.1,12
29,sse,crps,36.19,195.79,0.1,12
30,sse,dss,-242.87,-1031.8,0.1,12
31,sse,is1,149.1,784.57,0.1,12
32,crps,sse,32.75,154.95,0.3,12
33,crps,crps,35.8,195.41,0.3,12
34,crps,dss,-239.95,-1040.58,0.3,12
35,crps,is1,152.38,765.0,0.3,12
36,dss,sse,35.19,149.74,0.3,12
37,dss,crps,39.75,195.53,0.3,12
38,dss,dss,-226.12,-1080.11,0.3,12
39,dss,is1,163.29,787.02,0.3,12
40,is1,sse,33.76,150.65,0.3,12
41,is1,crps,36.72,192.01,0.3,12
42,is1,dss,-237.34,-1085.3,0.3,12
43,is1,is1,150.58,784.73,0.3,12
44,sse,sse,32.77,153.88,0.3,12
45,sse,crps,36.19,195.79,0.3,12
46,sse,dss,-242.87,-1031.8,0.3,12
47,sse,is1,149.1,784.57,0.3,12
48,crps,sse,32.91,153.23,0.5,12
49,crps,crps,35.99,193.97,0.5,12
50,crps,dss,-238.29,-1057.81,0.5,12
51,crps,is1,152.91,761.05,0.5,12
52,dss,sse,36.68,146.03,0.5,12
53,dss,crps,41.84,194.81,0.5,12
54,dss,dss,-192.44,-1063.11,0.5,12
55,dss,is1,171.8,794.4,0.5,12
56,is1,sse,33.76,150.65,0.5,12
57,is1,crps,36.72,192.01,0.5,12
58,is1,dss,-237.34,-1085.3,0.5,12
59,is1,is1,150.58,784.73,0.5,12
60,sse,sse,33.98,153.8,0.5,12
61,sse,crps,39.6,199.75,0.5,12
62,sse,dss,-201.7,-1026.29,0.5,12
63,sse,is1,164.62,802.6,0.5,12
64,crps,sse,34.54,146.88,0.8,12
65,crps,crps,37.27,188.85,0.8,12
66,crps,dss,-212.53,-1092.62,0.8,12
67,crps,is1,158.02,741.27,0.8,12
68,dss,sse,36.68,146.03,0.8,12
69,dss,crps,41.84,194.81,0.8,12
70,dss,dss,-192.44,-1063.11,0.8,12
71,dss,is1,171.8,794.4,0.8,12
72,is1,sse,34.59,147.25,0.8,12
73,is1,crps,37.89,188.36,0.8,12
74,is1,dss,-232.11,-1105.06,0.8,12
75,is1,is1,154.3,751.74,0.8,12
76,sse,sse,36.61,148.29,0.8,12
77,sse,crps,42.34,196.9,0.8,12
78,sse,dss,-164.09,-1022.67,0.8,12
79,sse,is1,173.57,807.73,0.8,12
0,crps,sse,33.65,175.62,0.0,13
1,crps,crps,37.21,202.98,0.0,13
2,crps,dss,-222.94,-1036.55,0.0,13
3,crps,is1,149.31,823.74,0.0,13
4,dss,sse,33.62,176.36,0.0,13
5,dss,crps,37.53,203.3,0.0,13
6,dss,dss,-224.15,-1011.16,0.0,13
7,dss,is1,150.44,832.49,0.0,13
8,is1,sse,35.23,164.13,0.0,13
9,is1,crps,38.31,198.56,0.0,13
10,is1,dss,-218.76,-1048.32,0.0,13
11,is1,is1,151.67,813.75,0.0,13
12,sse,sse,33.48,181.18,0.0,13
13,sse,crps,38.31,208.48,0.0,13
14,sse,dss,-218.11,-887.0,0.0,13
15,sse,is1,152.24,857.33,0.0,13
16,crps,sse,33.65,175.62,0.1,13
17,crps,crps,37.21,202.98,0.1,13
18,crps,dss,-222.94,-1036.55,0.1,13
19,crps,is1,149.31,823.74,0.1,13
20,dss,sse,34.06,175.16,0.1,13
21,dss,crps,38.9,206.36,0.1,13
22,dss,dss,-218.28,-1053.12,0.1,13
23,dss,is1,156.1,840.92,0.1,13
24,is1,sse,35.45,163.35,0.1,13
25,is1,crps,38.52,197.9,0.1,13
26,is1,dss,-216.57,-1056.17,0.1,13
27,is1,is1,151.91,813.91,0.1,13
28,sse,sse,33.48,181.18,0.1,13
29,sse,crps,38.31,208.48,0.1,13
30,sse,dss,-218.11,-887.0,0.1,13
31,sse,is1,152.24,857.33,0.1,13
32,crps,sse,33.91,174.18,0.3,13
33,crps,crps,37.81,200.05,0.3,13
34,crps,dss,-219.8,-1066.12,0.3,13
35,crps,is1,151.36,816.18,0.3,13
36,dss,sse,34.06,175.16,0.3,13
37,dss,crps,38.9,206.36,0.3,13
38,dss,dss,-218.28,-1053.12,0.3,13
39,dss,is1,156.1,840.92,0.3,13
40,is1,sse,35.66,162.43,0.3,13
41,is1,crps,38.81,196.45,0.3,13
42,is1,dss,-213.75,-1084.57,0.3,13
43,is1,is1,153.51,809.16,0.3,13
44,sse,sse,34.45,171.2,0.3,13
45,sse,crps,40.36,207.65,0.3,13
46,sse,dss,-190.47,-965.62,0.3,13
47,sse,is1,159.11,862.26,0.3,13
48,crps,sse,34.01,173.83,0.5,13
49,crps,crps,37.96,199.17,0.5,13
50,crps,dss,-218.78,-1066.42,0.5,13
51,crps,is1,152.54,802.63,0.5,13
52,dss,sse,38.64,146.82,0.5,13
53,dss,crps,41.05,192.3,0.5,13
54,dss,dss,-207.27,-1102.53,0.5,13
55,dss,is1,167.49,812.24,0.5,13
56,is1,sse,35.66,162.43,0.5,13
57,is1,crps,38.81,196.45,0.5,13
58,is1,dss,-213.75,-1084.57,0.5,13
59,is1,is1,153.51,809.16,0.5,13
60,sse,sse,34.45,171.2,0.5,13
61,sse,crps,40.36,207.65,0.5,13
62,sse,dss,-190.47,-965.62,0.5,13
63,sse,is1,159.11,862.26,0.5,13
64,crps,sse,34.01,173.83,0.8,13
65,crps,crps,37.96,199.17,0.8,13
66,crps,dss,-218.78,-1066.42,0.8,13
67,crps,is1,152.54,802.63,0.8,13
68,dss,sse,38.64,146.82,0.8,13
69,dss,crps,41.05,192.3,0.8,13
70,dss,dss,-207.27,-1102.53,0.8,13
71,dss,is1,167.49,812.24,0.8,13
72,is1,sse,35.79,164.8,0.8,13
73,is1,crps,40.18,203.8,0.8,13
74,is1,dss,-207.53,-1029.85,0.8,13
75,is1,is1,159.48,830.17,0.8,13
76,sse,sse,34.45,171.2,0.8,13
77,sse,crps,40.36,207.65,0.8,13
78,sse,dss,-190.47,-965.62,0.8,13
79,sse,is1,159.11,862.26,0.8,13
0,crps,sse,27.75,152.24,0.0,14
1,crps,crps,32.27,196.25,0.0,14
2,crps,dss,-263.86,-1051.79,0.0,14
3,crps,is1,126.29,771.03,0.0,14
4,dss,sse,27.55,157.77,0.0,14
5,dss,crps,32.81,195.49,0.0,14
6,dss,dss,-265.62,-1069.89,0.0,14
7,dss,is1,127.23,776.11,0.0,14
8,is1,sse,28.31,147.8,0.0,14
9,is1,crps,33.0,191.99,0.0,14
10,is1,dss,-259.73,-1115.58,0.0,14
11,is1,is1,125.63,775.48,0.0,14
12,sse,sse,28.18,149.28,0.0,14
13,sse,crps,33.47,191.26,0.0,14
14,sse,dss,-257.47,-1106.37,0.0,14
15,sse,is1,126.87,771.53,0.0,14
16,crps,sse,27.75,152.25,0.1,14
17,crps,crps,32.3,196.2,0.1,14
18,crps,dss,-263.83,-1051.65,0.1,14
19,crps,is1,126.29,771.14,0.1,14
20,dss,sse,27.69,156.38,0.1,14
21,dss,crps,33.37,192.33,0.1,14
22,dss,dss,-264.23,-1083.71,0.1,14
23,dss,is1,129.51,758.01,0.1,14
24,is1,sse,28.4,146.35,0.1,14
25,is1,crps,33.88,190.12,0.1,14
26,is1,dss,-250.19,-1122.92,0.1,14
27,is1,is1,127.01,769.06,0.1,14
28,sse,sse,28.18,149.28,0.1,14
29,sse,crps,33.53,191.15,0.1,14
30,sse,dss,-257.45,-1106.44,0.1,14
31,sse,is1,127.32,770.34,0.1,14
32,crps,sse,27.75,152.28,0.3,14
33,crps,crps,32.39,196.43,0.3,14
34,crps,dss,-263.82,-1051.36,0.3,14
35,crps,is1,127.08,773.89,0.3,14
36,dss,sse,29.45,147.77,0.3,14
37,dss,crps,35.92,194.74,0.3,14
38,dss,dss,-252.29,-1065.11,0.3,14
39,dss,is1,141.88,797.02,0.3,14
40,is1,sse,28.43,146.33,0.3,14
41,is1,crps,34.13,189.53,0.3,14
42,is1,dss,-249.88,-1123.11,0.3,14
43,is1,is1,128.19,770.6,0.3,14
44,sse,sse,28.52,145.13,0.3,14
45,sse,crps,34.53,187.0,0.3,14
46,sse,dss,-248.9,-1135.11,0.3,14
47,sse,is1,129.73,754.22,0.3,14
48,crps,sse,28.05,151.02,0.5,14
49,crps,crps,32.97,193.97,0.5,14
50,crps,dss,-259.47,-1079.01,0.5,14
51,crps,is1,130.29,760.45,0.5,14
52,dss,sse,29.49,147.32,0.5,14
53,dss,crps,36.28,194.19,0.5,14
54,dss,dss,-247.13,-1075.52,0.5,14
55,dss,is1,141.89,797.11,0.5,14
56,is1,sse,28.52,145.13,0.5,14
57,is1,crps,34.53,187.0,0.5,14
58,is1,dss,-248.9,-1135.11,0.5,14
59,is1,is1,129.73,754.22,0.5,14
60,sse,sse,28.78,144.87,0.5,14
61,sse,crps,35.38,188.3,0.5,14
62,sse,dss,-235.58,-1092.76,0.5,14
63,sse,is1,134.08,756.17,0.5,14
64,crps,sse,28.14,150.41,0.8,14
65,crps,crps,33.38,191.83,0.8,14
66,crps,dss,-258.53,-1085.11,0.8,14
67,crps,is1,131.15,750.98,0.8,14
68,dss,sse,29.54,147.37,0.8,14
69,dss,crps,37.25,195.77,0.8,14
70,dss,dss,-228.03,-1067.76,0.8,14
71,dss,is1,144.51,800.23,0.8,14
72,is1,sse,28.78,144.87,0.8,14
73,is1,crps,35.38,188.3,0.8,14
74,is1,dss,-235.58,-1092.76,0.8,14
75,is1,is1,134.08,756.17,0.8,14
76,sse,sse,28.78,144.87,0.8,14
77,sse,crps,35.38,188.3,0.8,14
78,sse,dss,-235.58,-1092.76,0.8,14
79,sse,is1,134.08,756.17,0.8,14
0,crps,sse,32.06,154.52,0.0,15
1,crps,crps,37.06,196.97,0.0,15
2,crps,dss,-236.45,-970.56,0.0,15
3,crps,is1,151.31,802.89,0.0,15
4,dss,sse,31.93,152.02,0.0,15
5,dss,crps,37.4,193.41,0.0,15
6,dss,dss,-234.66,-1035.13,0.0,15
7,dss,is1,150.72,767.36,0.0,15
8,is1,sse,32.32,152.87,0.0,15
9,is1,crps,38.13,196.82,0.0,15
10,is1,dss,-222.25,-1051.1,0.0,15
11,is1,is1,151.25,803.47,0.0,15
12,sse,sse,31.34,153.71,0.0,15
13,sse,crps,37.3,194.66,0.0,15
14,sse,dss,-230.8,-1048.49,0.0,15
15,sse,is1,152.72,770.53,0.0,15
16,crps,sse,32.06,154.52,0.1,15
17,crps,crps,37.06,196.97,0.1,15
18,crps,dss,-236.45,-970.56,0.1,15
19,crps,is1,151.31,802.89,0.1,15
20,dss,sse,32.07,152.12,0.1,15
21,dss,crps,37.64,192.85,0.1,15
22,dss,dss,-233.25,-1034.13,0.1,15
23,dss,is1,151.39,764.69,0.1,15
24,is1,sse,32.32,152.87,0.1,15
25,is1,crps,38.13,196.82,0.1,15
26,is1,dss,-222.25,-1051.1,0.1,15
27,is1,is1,151.25,803.47,0.1,15
28,sse,sse,31.34,153.71,0.1,15
